order_id,session_id,customer_id,order_date,order_value,order_status,cancel_reason,cancelled_by,delivered_time
2313,7348,804,2025-05-18,418.0,delivered,,,2025-05-18 17:05:00
2314,7349,284,2025-02-18,459.0,delivered,,,2025-02-18 11:23:00
2315,7350,153,2025-04-25,245.0,cancelled,late_delivery,customer,
2316,7352,432,2025-05-20,439.0,delivered,,,2025-05-21 00:53:00
2317,7357,740,2025-02-06,414.0,delivered,,,2025-02-06 19:17:00
2318,7360,1200,2025-04-07,275.0,delivered,,,2025-04-07 20:18:00
2319,7363,308,2025-02-15,300.0,delivered,,,2025-02-15 17:27:00
2320,7367,586,2025-04-27,156.0,delivered,,,2025-04-27 17:17:00
2321,7368,850,2025-05-05,223.0,cancelled,substitute_rejected,customer,
2322,7379,101,2025-03-20,1144.0,delivered,,,2025-03-20 10:40:00
2323,7381,353,2025-06-01,230.0,delivered,,,2025-06-01 13:58:00
2324,7383,389,2025-01-07,512.0,delivered,,,2025-01-07 09:30:00
2325,7384,547,2025-06-04,49.0,delivered,,,2025-06-04 15:34:00
2326,7386,1028,2025-01-19,510.0,cancelled,changed_mind,customer,
2327,7387,892,2025-03-12,124.0,delivered,,,2025-03-12 09:10:00
2328,7388,918,2025-04-28,376.0,delivered,,,2025-04-28 13:06:00
2329,7389,200,2025-03-10,102.0,delivered,,,2025-03-11 00:42:00
2330,7392,515,2025-05-30,342.0,delivered,,,2025-05-30 18:43:00
2331,7393,141,2025-01-07,933.0,cancelled,payment_failed,system,
2332,7394,381,2025-06-13,1992.0,delivered,,,2025-06-13 21:42:00
2333,7395,160,2025-04-11,458.0,delivered,,,2025-04-11 15:21:00
2334,7397,646,2025-01-02,179.0,delivered,,,2025-01-02 22:43:00
2335,7398,824,2025-04-07,303.0,delivered,,,2025-04-07 19:08:00
2336,7402,854,2025-01-21,1581.0,delivered,,,2025-01-21 17:10:00
2337,7403,267,2025-04-14,115.0,cancelled,changed_mind,customer,
2338,7404,885,2025-01-23,1334.0,delivered,,,2025-01-23 13:35:00
2339,7406,103,2025-06-16,656.0,cancelled,substitute_rejected,customer,
2340,7412,947,2025-05-12,881.0,delivered,,,2025-05-12 06:47:00
2341,7415,913,2025-03-24,654.0,delivered,,,2025-03-24 12:01:00
2342,7416,713,2025-02-04,1097.0,cancelled,late_delivery,customer,
2343,7421,1179,2025-04-24,571.0,delivered,,,2025-04-24 19:01:00
2344,7423,503,2025-03-15,887.0,delivered,,,2025-03-15 10:06:00
2345,7424,234,2025-01-14,737.0,delivered,,,2025-01-14 07:27:00
2346,7426,685,2025-06-16,394.0,delivered,,,2025-06-16 18:38:00
2347,7427,830,2025-02-10,1798.0,delivered,,,2025-02-10 07:05:00
2348,7429,467,2025-06-22,288.0,delivered,,,2025-06-22 21:18:00
2349,7433,661,2025-04-23,2601.0,delivered,,,2025-04-23 12:40:00
2350,7434,1148,2025-01-15,303.0,delivered,,,2025-01-15 13:10:00
2351,7435,437,2025-01-18,313.0,delivered,,,2025-01-18 13:07:00
2352,7438,1047,2025-02-12,1794.0,delivered,,,2025-02-12 08:04:00
2353,7439,672,2025-01-09,1571.0,delivered,,,2025-01-09 12:50:00
2354,7441,989,2025-04-13,547.0,delivered,,,2025-04-13 19:12:00
2355,7449,103,2025-03-24,93.0,delivered,,,2025-03-24 10:06:00
2356,7451,989,2025-02-23,438.0,delivered,,,2025-02-23 20:44:00
2357,7452,324,2025-01-19,613.0,cancelled,items_unavailable,seller,
2358,7455,504,2025-02-25,58.0,delivered,,,2025-02-25 15:41:00
2359,7465,407,2025-01-25,72.0,cancelled,items_unavailable,seller,
2360,7473,240,2025-02-10,265.0,delivered,,,2025-02-10 07:35:00
2361,7478,239,2025-03-24,790.0,cancelled,substitute_rejected,customer,
2362,7480,1180,2025-03-23,1349.0,delivered,,,2025-03-23 12:46:00
2363,7484,338,2025-02-23,1079.0,delivered,,,2025-02-23 13:29:00
2364,7488,525,2025-03-25,1298.0,delivered,,,2025-03-25 18:22:00
2365,7491,889,2025-05-24,122.0,delivered,,,2025-05-24 23:11:00
2366,7496,131,2025-05-08,260.0,delivered,,,2025-05-08 19:53:00
2367,7503,526,2025-04-10,2466.0,delivered,,,2025-04-10 11:30:00
2368,7505,889,2025-01-26,654.0,delivered,,,2025-01-26 15:44:00
2369,7509,506,2025-02-10,1143.0,delivered,,,2025-02-10 21:43:00
2370,7511,24,2025-05-09,240.0,delivered,,,2025-05-09 17:28:00
2371,7515,1197,2025-04-06,1574.0,delivered,,,2025-04-06 16:59:00
2372,7518,958,2025-06-15,879.0,delivered,,,2025-06-15 13:08:00
2373,7522,133,2025-03-20,664.0,delivered,,,2025-03-20 18:22:00
2374,7523,40,2025-04-28,560.0,delivered,,,2025-04-28 22:15:00
2375,7524,259,2025-04-25,296.0,delivered,,,2025-04-25 14:55:00
2376,7525,531,2025-05-04,1576.0,delivered,,,2025-05-04 15:30:00
2377,7528,578,2025-05-27,341.0,delivered,,,2025-05-27 10:00:00
2378,7534,1112,2025-01-15,93.0,delivered,,,2025-01-15 17:44:00
2379,7538,266,2025-02-06,443.0,delivered,,,2025-02-06 12:37:00
2380,7539,994,2025-02-27,567.0,delivered,,,2025-02-28 00:04:00
2381,7541,424,2025-02-18,1239.0,delivered,,,2025-02-18 11:54:00
2382,7546,407,2025-03-05,706.0,delivered,,,2025-03-05 11:34:00
2383,7547,357,2025-05-04,327.0,delivered,,,2025-05-05 00:33:00
2384,7548,985,2025-06-01,114.0,delivered,,,2025-06-01 12:24:00
2385,7549,861,2025-04-01,2528.0,delivered,,,2025-04-01 11:16:00
2386,7561,1141,2025-05-23,218.0,cancelled,address_issue,seller,
2387,7565,283,2025-01-15,691.0,delivered,,,2025-01-15 22:39:00
2388,7567,517,2025-05-21,230.0,delivered,,,2025-05-21 15:35:00
2389,7570,160,2025-05-01,1058.0,delivered,,,2025-05-01 17:58:00
2390,7581,108,2025-04-09,864.0,delivered,,,2025-04-09 11:15:00
2391,7583,1050,2025-04-28,1809.0,delivered,,,2025-04-28 19:18:00
2392,7586,1064,2025-01-01,649.0,delivered,,,2025-01-01 12:49:00
2393,7594,761,2025-01-05,4346.0,delivered,,,2025-01-05 23:22:00
2394,7600,240,2025-01-27,486.0,delivered,,,2025-01-27 09:16:00
2395,7604,110,2025-03-29,143.0,delivered,,,2025-03-29 10:27:00
2396,7606,934,2025-02-25,1198.0,delivered,,,2025-02-25 22:37:00
2397,7610,150,2025-01-07,1018.0,delivered,,,2025-01-07 09:22:00
2398,7611,480,2025-01-16,161.0,delivered,,,2025-01-16 14:06:00
2399,7614,843,2025-01-10,376.0,cancelled,address_issue,seller,
2400,7615,582,2025-02-17,240.0,delivered,,,2025-02-17 14:23:00
2401,7618,237,2025-05-27,207.0,delivered,,,2025-05-27 10:50:00
2402,7623,493,2025-05-22,281.0,delivered,,,2025-05-22 09:33:00
2403,7631,429,2025-04-16,1149.0,delivered,,,2025-04-16 12:39:00
2404,7632,337,2025-02-17,108.0,delivered,,,2025-02-17 17:42:00
2405,7633,107,2025-02-08,44.0,delivered,,,2025-02-08 22:39:00
2406,7634,985,2025-04-14,585.0,delivered,,,2025-04-14 11:55:00
2407,7635,553,2025-03-19,664.0,delivered,,,2025-03-19 08:44:00
2408,7636,111,2025-01-06,112.0,delivered,,,2025-01-06 20:23:00
2409,7638,519,2025-04-07,667.0,delivered,,,2025-04-07 21:50:00
2410,7642,343,2025-01-04,303.0,delivered,,,2025-01-04 16:04:00
2411,7644,916,2025-06-25,877.0,delivered,,,2025-06-25 19:46:00
2412,7647,1132,2025-06-26,550.0,cancelled,payment_failed,system,
2413,7651,1079,2025-03-05,242.0,delivered,,,2025-03-05 10:11:00
2414,7653,764,2025-03-08,916.0,delivered,,,2025-03-08 14:56:00
2415,7656,1102,2025-02-19,622.0,delivered,,,2025-02-19 16:35:00
2416,7660,871,2025-01-24,1146.0,delivered,,,2025-01-24 20:17:00
2417,7661,494,2025-04-18,230.0,delivered,,,2025-04-18 22:59:00
2418,7662,199,2025-03-01,532.0,delivered,,,2025-03-01 17:11:00
2419,7663,1034,2025-01-03,409.0,delivered,,,2025-01-03 18:22:00
2420,7665,200,2025-05-06,664.0,delivered,,,2025-05-06 18:25:00
2421,7669,96,2025-01-27,677.0,delivered,,,2025-01-27 20:32:00
2422,7671,1074,2025-03-12,641.0,delivered,,,2025-03-12 23:04:00
2423,7673,979,2025-03-15,610.0,delivered,,,2025-03-15 16:39:00
2424,7675,406,2025-06-19,742.0,delivered,,,2025-06-19 08:35:00
2425,7679,291,2025-03-18,518.0,delivered,,,2025-03-18 23:29:00
2426,7686,736,2025-05-02,1920.0,cancelled,substitute_rejected,customer,
2427,7688,56,2025-01-17,600.0,delivered,,,2025-01-17 12:22:00
2428,7689,995,2025-03-04,1312.0,delivered,,,2025-03-04 21:14:00
2429,7690,916,2025-02-26,1159.0,delivered,,,2025-02-26 17:48:00
2430,7693,49,2025-02-24,240.0,cancelled,items_unavailable,seller,
2431,7694,880,2025-05-27,336.0,delivered,,,2025-05-27 21:12:00
2432,7698,378,2025-05-14,936.0,delivered,,,2025-05-14 19:17:00
2433,7700,543,2025-05-20,918.0,delivered,,,2025-05-20 23:10:00
2434,7701,109,2025-04-10,379.0,delivered,,,2025-04-10 15:21:00
2435,7702,1084,2025-03-14,207.0,delivered,,,2025-03-14 14:43:00
2436,7705,569,2025-02-26,547.0,cancelled,payment_failed,system,
2437,7708,560,2025-04-07,631.0,delivered,,,2025-04-07 21:36:00
2438,7710,346,2025-04-09,840.0,delivered,,,2025-04-09 13:45:00
2439,7715,422,2025-02-20,524.0,cancelled,address_issue,seller,
2440,7718,879,2025-06-06,520.0,delivered,,,2025-06-06 07:07:00
2441,7722,1189,2025-06-03,344.0,delivered,,,2025-06-03 20:06:00
2442,7725,560,2025-04-11,115.0,delivered,,,2025-04-11 14:09:00
2443,7728,1198,2025-03-24,255.0,delivered,,,2025-03-24 15:05:00
2444,7729,702,2025-04-21,1098.0,delivered,,,2025-04-21 19:33:00
2445,7733,814,2025-03-05,954.0,delivered,,,2025-03-06 00:21:00
2446,7734,878,2025-04-24,303.0,delivered,,,2025-04-24 08:57:00
2447,7743,705,2025-06-12,664.0,delivered,,,2025-06-12 11:28:00
2448,7745,188,2025-03-18,2187.0,delivered,,,2025-03-18 08:46:00
2449,7746,237,2025-05-14,770.0,delivered,,,2025-05-14 13:47:00
2450,7747,1161,2025-01-12,1741.0,delivered,,,2025-01-12 18:58:00
2451,7748,691,2025-02-21,1822.0,delivered,,,2025-02-21 08:16:00
2452,7749,490,2025-02-03,327.0,delivered,,,2025-02-03 20:38:00
2453,7750,438,2025-04-29,165.0,cancelled,changed_mind,customer,
2454,7755,176,2025-02-25,420.0,delivered,,,2025-02-25 18:50:00
2455,7760,999,2025-04-05,236.0,delivered,,,2025-04-05 08:57:00
2456,7761,69,2025-05-15,754.0,delivered,,,2025-05-15 23:28:00
2457,7762,1124,2025-06-21,570.0,delivered,,,2025-06-21 08:10:00
2458,7769,514,2025-02-05,885.0,delivered,,,2025-02-05 11:37:00
2459,7771,786,2025-03-30,1069.0,delivered,,,2025-03-30 11:31:00
2460,7772,504,2025-01-21,1043.0,delivered,,,2025-01-21 11:28:00
2461,7773,192,2025-06-29,324.0,delivered,,,2025-06-29 15:09:00
2462,7774,800,2025-01-30,174.0,delivered,,,2025-01-30 07:06:00
2463,7775,456,2025-01-26,799.0,cancelled,address_issue,seller,
2464,7780,276,2025-03-13,691.0,delivered,,,2025-03-13 11:07:00
2465,7782,212,2025-04-27,440.0,delivered,,,2025-04-27 16:57:00
2466,7784,747,2025-06-11,207.0,delivered,,,2025-06-11 07:37:00
2467,7785,806,2025-03-16,558.0,delivered,,,2025-03-16 10:40:00
2468,7789,79,2025-04-02,823.0,delivered,,,2025-04-02 10:12:00
2469,7794,1115,2025-01-25,311.0,delivered,,,2025-01-25 17:05:00
2470,7795,283,2025-01-27,752.0,delivered,,,2025-01-27 16:04:00
2471,7797,521,2025-03-28,2001.0,delivered,,,2025-03-28 17:14:00
2472,7798,574,2025-04-16,1400.0,delivered,,,2025-04-16 20:59:00
2473,7804,449,2025-04-06,259.0,delivered,,,2025-04-07 00:05:00
2474,7807,1108,2025-06-07,777.0,delivered,,,2025-06-07 17:39:00
2475,7809,233,2025-05-01,286.0,delivered,,,2025-05-01 11:38:00
2476,7810,376,2025-04-30,665.0,delivered,,,2025-04-30 10:52:00
2477,7812,97,2025-03-22,210.0,delivered,,,2025-03-22 23:58:00
2478,7814,875,2025-03-15,725.0,delivered,,,2025-03-15 23:32:00
2479,7818,1126,2025-01-28,475.0,delivered,,,2025-01-28 20:19:00
2480,7820,771,2025-04-01,187.0,delivered,,,2025-04-01 14:57:00
2481,7824,856,2025-03-11,2440.0,delivered,,,2025-03-11 15:12:00
2482,7825,1149,2025-01-27,376.0,delivered,,,2025-01-27 18:04:00
2483,7827,949,2025-04-24,1480.0,delivered,,,2025-04-24 18:25:00
2484,7832,548,2025-02-11,97.0,delivered,,,2025-02-11 21:55:00
2485,7833,398,2025-06-28,72.0,delivered,,,2025-06-28 09:35:00
2486,7836,609,2025-02-17,192.0,delivered,,,2025-02-17 22:50:00
2487,7837,576,2025-03-07,1477.0,delivered,,,2025-03-07 12:57:00
2488,7840,1034,2025-02-28,916.0,delivered,,,2025-02-28 07:22:00
2489,7845,184,2025-02-25,1359.0,delivered,,,2025-02-25 15:47:00
2490,7849,1050,2025-03-08,416.0,delivered,,,2025-03-08 11:38:00
2491,7853,1056,2025-03-28,90.0,delivered,,,2025-03-28 19:36:00
2492,7857,700,2025-02-03,45.0,delivered,,,2025-02-03 08:06:00
2493,7863,197,2025-06-26,282.0,delivered,,,2025-06-26 13:24:00
2494,7867,452,2025-03-19,2297.0,delivered,,,2025-03-19 11:23:00
2495,7873,673,2025-04-17,296.0,delivered,,,2025-04-17 23:13:00
2496,7875,141,2025-06-14,549.0,delivered,,,2025-06-14 13:00:00
2497,7876,804,2025-04-19,259.0,delivered,,,2025-04-19 23:14:00
2498,7878,488,2025-04-13,49.0,delivered,,,2025-04-13 11:06:00
2499,7882,1127,2025-01-18,214.0,cancelled,items_unavailable,seller,
2500,7884,662,2025-06-18,657.0,delivered,,,2025-06-18 10:00:00
2501,7893,1111,2025-05-12,115.0,delivered,,,2025-05-12 08:14:00
2502,7897,51,2025-03-08,1204.0,delivered,,,2025-03-08 20:20:00
2503,7899,827,2025-06-20,615.0,delivered,,,2025-06-20 16:38:00
2504,7904,1024,2025-05-02,664.0,delivered,,,2025-05-02 07:45:00
2505,7905,1153,2025-01-24,998.0,cancelled,substitute_rejected,customer,
2506,7907,791,2025-01-28,347.0,delivered,,,2025-01-28 09:28:00
2507,7914,619,2025-06-27,296.0,cancelled,late_delivery,customer,
2508,7915,398,2025-04-30,1684.0,cancelled,address_issue,seller,
2509,7916,398,2025-04-08,1839.0,delivered,,,2025-04-08 16:22:00
2510,7917,678,2025-02-02,810.0,delivered,,,2025-02-02 22:24:00
2511,7922,997,2025-06-12,667.0,delivered,,,2025-06-12 16:55:00
2512,7923,346,2025-06-17,508.0,delivered,,,2025-06-17 17:27:00
2513,7926,305,2025-02-10,600.0,delivered,,,2025-02-10 17:08:00
2514,7927,776,2025-05-19,664.0,delivered,,,2025-05-19 16:15:00
2515,7940,586,2025-01-05,215.0,delivered,,,2025-01-05 21:13:00
2516,7943,631,2025-01-12,1015.0,delivered,,,2025-01-12 08:38:00
2517,7944,987,2025-02-13,221.0,delivered,,,2025-02-13 22:09:00
2518,7945,305,2025-03-20,1375.0,delivered,,,2025-03-20 09:17:00
2519,7946,462,2025-01-15,440.0,delivered,,,2025-01-15 22:22:00
2520,7948,785,2025-03-23,478.0,delivered,,,2025-03-23 19:14:00
2521,7951,1138,2025-01-28,1058.0,delivered,,,2025-01-28 17:02:00
2522,7953,865,2025-05-25,76.0,cancelled,late_delivery,customer,
2523,7954,13,2025-04-15,1110.0,delivered,,,2025-04-15 16:12:00
2524,7955,311,2025-01-14,229.0,delivered,,,2025-01-14 13:01:00
2525,7958,341,2025-04-28,532.0,delivered,,,2025-04-28 19:51:00
2526,7960,446,2025-01-25,379.0,delivered,,,2025-01-26 00:49:00
2527,7970,210,2025-01-03,1774.0,delivered,,,2025-01-03 17:17:00
2528,7974,518,2025-05-20,664.0,delivered,,,2025-05-20 11:47:00
2529,7975,996,2025-01-23,221.0,delivered,,,2025-01-23 16:20:00
2530,7977,579,2025-01-12,50.0,delivered,,,2025-01-12 14:44:00
2531,7982,1170,2025-03-16,3520.0,cancelled,changed_mind,customer,
2532,7983,263,2025-03-22,1043.0,delivered,,,2025-03-22 19:55:00
2533,7984,415,2025-02-19,1058.0,delivered,,,2025-02-19 12:21:00
2534,7985,1012,2025-06-09,336.0,cancelled,items_unavailable,seller,
2535,7986,1056,2025-01-07,310.0,delivered,,,2025-01-07 18:57:00
2536,7987,521,2025-02-13,108.0,delivered,,,2025-02-13 18:10:00
2537,7988,598,2025-02-15,303.0,delivered,,,2025-02-15 11:05:00
2538,7993,1082,2025-01-20,156.0,delivered,,,2025-01-20 19:47:00
2539,7994,911,2025-04-05,728.0,delivered,,,2025-04-05 19:09:00
2540,7995,845,2025-02-15,816.0,delivered,,,2025-02-15 19:18:00
2541,7997,658,2025-02-19,502.0,delivered,,,2025-02-20 00:11:00
2542,8003,211,2025-02-19,312.0,cancelled,changed_mind,customer,
2543,8005,1026,2025-05-11,588.0,delivered,,,2025-05-11 18:07:00
2544,8006,753,2025-04-08,45.0,delivered,,,2025-04-08 18:26:00
2545,8009,239,2025-02-04,224.0,delivered,,,2025-02-04 13:03:00
2546,8011,320,2025-04-01,422.0,delivered,,,2025-04-01 19:48:00
2547,8016,408,2025-02-26,527.0,delivered,,,2025-02-26 09:23:00
2548,8018,1094,2025-03-18,115.0,delivered,,,2025-03-18 22:15:00
2549,8024,1158,2025-02-23,853.0,delivered,,,2025-02-23 08:44:00
2550,8028,847,2025-05-02,0,cancelled,items_unavailable,system,
2551,8029,1146,2025-05-04,1935.0,delivered,,,2025-05-04 23:15:00
2552,8030,575,2025-02-09,311.0,delivered,,,2025-02-09 11:23:00
2553,8031,900,2025-04-27,235.0,delivered,,,2025-04-27 19:17:00
2554,8033,699,2025-01-10,813.0,delivered,,,2025-01-10 12:19:00
2555,8037,219,2025-02-04,413.0,delivered,,,2025-02-04 18:30:00
2556,8046,889,2025-06-09,547.0,delivered,,,2025-06-09 08:30:00
2557,8049,1067,2025-04-02,600.0,delivered,,,2025-04-02 08:43:00
2558,8052,980,2025-02-25,2661.0,delivered,,,2025-02-25 14:29:00
2559,8059,114,2025-03-16,827.0,delivered,,,2025-03-16 09:34:00
2560,8060,509,2025-03-15,0,cancelled,items_unavailable,system,
2561,8065,607,2025-04-04,224.0,delivered,,,2025-04-04 17:30:00
2562,8066,737,2025-02-20,1646.0,delivered,,,2025-02-20 10:23:00
2563,8067,179,2025-03-26,982.0,delivered,,,2025-03-26 20:37:00
2564,8068,852,2025-01-23,303.0,delivered,,,2025-01-23 15:40:00
2565,8072,69,2025-02-01,395.0,delivered,,,2025-02-01 17:03:00
2566,8076,440,2025-05-13,460.0,delivered,,,2025-05-13 20:20:00
2567,8081,832,2025-04-30,484.0,delivered,,,2025-04-30 23:17:00
2568,8090,1161,2025-02-09,1563.0,delivered,,,2025-02-09 16:59:00
2569,8095,1120,2025-02-04,1314.0,delivered,,,2025-02-04 10:09:00
2570,8097,786,2025-05-06,236.0,delivered,,,2025-05-06 10:39:00
2571,8099,663,2025-01-20,803.0,delivered,,,2025-01-20 23:19:00
2572,8100,714,2025-05-17,87.0,cancelled,substitute_rejected,customer,
2573,8102,1087,2025-01-16,111.0,delivered,,,2025-01-16 08:27:00
2574,8109,193,2025-03-31,36.0,delivered,,,2025-03-31 14:21:00
2575,8111,19,2025-03-25,342.0,delivered,,,2025-03-25 19:25:00
2576,8116,864,2025-02-19,2256.0,delivered,,,2025-02-19 17:06:00
2577,8117,982,2025-05-01,201.0,delivered,,,2025-05-01 17:43:00
2578,8126,976,2025-04-24,1535.0,delivered,,,2025-04-24 07:05:00
2579,8128,967,2025-05-10,155.0,delivered,,,2025-05-10 22:06:00
2580,8135,255,2025-01-08,116.0,delivered,,,2025-01-08 13:13:00
2581,8137,963,2025-05-29,708.0,delivered,,,2025-05-29 11:10:00
2582,8144,1168,2025-01-31,37.0,delivered,,,2025-01-31 13:44:00
2583,8150,579,2025-05-25,0,cancelled,substitute_rejected,customer,
2584,8151,786,2025-04-01,396.0,delivered,,,2025-04-01 14:15:00
2585,8156,457,2025-03-22,477.0,delivered,,,2025-03-22 11:55:00
2586,8157,189,2025-04-24,236.0,delivered,,,2025-04-24 09:21:00
2587,8159,518,2025-03-08,102.0,delivered,,,2025-03-08 19:21:00
2588,8162,1099,2025-02-10,1657.0,delivered,,,2025-02-10 07:12:00
2589,8170,551,2025-04-27,1376.0,cancelled,changed_mind,customer,
2590,8177,260,2025-03-16,94.0,delivered,,,2025-03-16 18:00:00
2591,8180,1040,2025-01-02,829.0,delivered,,,2025-01-02 13:55:00
2592,8181,335,2025-02-01,561.0,delivered,,,2025-02-01 15:02:00
2593,8183,580,2025-03-06,747.0,delivered,,,2025-03-06 08:16:00
2594,8187,1153,2025-04-09,1189.0,delivered,,,2025-04-09 13:54:00
2595,8190,1184,2025-01-16,272.0,cancelled,substitute_rejected,customer,
2596,8191,717,2025-06-27,310.0,delivered,,,2025-06-27 23:36:00
2597,8196,1059,2025-04-29,270.0,delivered,,,2025-04-29 21:24:00
2598,8197,440,2025-01-15,620.0,delivered,,,2025-01-15 08:47:00
2599,8200,547,2025-01-08,1617.0,delivered,,,2025-01-08 17:52:00
2600,8205,851,2025-06-01,238.0,delivered,,,2025-06-01 14:01:00
2601,8213,592,2025-05-30,144.0,delivered,,,2025-05-31 00:46:00
2602,8214,300,2025-06-13,1577.0,cancelled,items_unavailable,seller,
2603,8217,965,2025-04-08,2491.0,delivered,,,2025-04-09 01:01:00
2604,8218,211,2025-03-28,0,cancelled,items_unavailable,system,
2605,8219,477,2025-02-22,1224.0,delivered,,,2025-02-22 17:31:00
2606,8222,266,2025-03-24,87.0,delivered,,,2025-03-24 23:47:00
2607,8244,278,2025-03-15,575.0,delivered,,,2025-03-15 16:13:00
2608,8247,590,2025-02-04,1043.0,delivered,,,2025-02-04 16:19:00
2609,8248,709,2025-05-09,472.0,delivered,,,2025-05-09 16:02:00
2610,8250,139,2025-06-22,1179.0,delivered,,,2025-06-22 19:30:00
2611,8255,195,2025-03-05,130.0,delivered,,,2025-03-05 20:56:00
2612,8257,859,2025-02-27,259.0,delivered,,,2025-02-27 12:16:00
2613,8258,862,2025-01-23,1388.0,delivered,,,2025-01-23 22:25:00
2614,8262,741,2025-06-03,609.0,delivered,,,2025-06-03 13:04:00
2615,8264,955,2025-01-23,1407.0,delivered,,,2025-01-23 19:26:00
2616,8267,726,2025-05-21,1000.0,delivered,,,2025-05-21 14:23:00
2617,8268,646,2025-05-08,548.0,delivered,,,2025-05-08 23:38:00
2618,8270,1019,2025-03-31,955.0,delivered,,,2025-03-31 14:30:00
2619,8271,519,2025-01-30,664.0,delivered,,,2025-01-30 07:18:00
2620,8272,237,2025-01-13,143.0,delivered,,,2025-01-13 09:48:00
2621,8273,998,2025-04-17,59.0,delivered,,,2025-04-17 16:21:00
2622,8274,647,2025-05-03,879.0,delivered,,,2025-05-03 14:19:00
2623,8276,174,2025-03-03,1047.0,delivered,,,2025-03-03 17:36:00
2624,8277,355,2025-03-17,832.0,delivered,,,2025-03-17 15:24:00
2625,8278,887,2025-01-26,91.0,delivered,,,2025-01-26 14:24:00
2626,8285,681,2025-01-25,770.0,delivered,,,2025-01-25 09:42:00
2627,8288,551,2025-05-15,308.0,delivered,,,2025-05-15 23:54:00
2628,8289,1059,2025-06-18,387.0,delivered,,,2025-06-18 22:06:00
2629,8290,350,2025-01-08,203.0,delivered,,,2025-01-08 10:12:00
2630,8297,183,2025-03-24,591.0,delivered,,,2025-03-24 18:21:00
2631,8298,463,2025-03-21,238.0,delivered,,,2025-03-22 01:11:00
2632,8299,457,2025-01-10,791.0,delivered,,,2025-01-10 17:03:00
2633,8301,780,2025-03-19,182.0,delivered,,,2025-03-19 20:23:00
2634,8303,988,2025-04-03,750.0,delivered,,,2025-04-03 19:32:00
2635,8304,204,2025-06-26,207.0,delivered,,,2025-06-26 20:43:00
2636,8305,633,2025-04-27,483.0,delivered,,,2025-04-27 08:00:00
2637,8308,747,2025-06-25,275.0,delivered,,,2025-06-25 13:13:00
2638,8311,923,2025-03-08,296.0,delivered,,,2025-03-08 09:15:00
2639,8316,1166,2025-06-25,706.0,delivered,,,2025-06-25 23:01:00
2640,8320,550,2025-04-04,235.0,delivered,,,2025-04-04 17:59:00
2641,8322,276,2025-02-05,480.0,delivered,,,2025-02-05 16:59:00
2642,8323,417,2025-01-13,207.0,cancelled,substitute_rejected,customer,
2643,8324,571,2025-05-01,370.0,cancelled,late_delivery,customer,
2644,8325,849,2025-04-03,826.0,cancelled,changed_mind,customer,
2645,8336,683,2025-02-13,115.0,delivered,,,2025-02-13 10:31:00
2646,8342,1017,2025-01-30,1531.0,delivered,,,2025-01-30 16:05:00
2647,8345,482,2025-05-27,667.0,delivered,,,2025-05-27 10:55:00
2648,8346,825,2025-03-22,468.0,cancelled,late_delivery,customer,
2649,8348,334,2025-04-29,1968.0,delivered,,,2025-04-29 15:19:00
2650,8349,289,2025-05-19,605.0,delivered,,,2025-05-19 11:52:00
2651,8350,1013,2025-01-14,770.0,delivered,,,2025-01-14 23:19:00
2652,8351,165,2025-06-05,465.0,delivered,,,2025-06-05 19:15:00
2653,8352,550,2025-06-05,826.0,delivered,,,2025-06-05 16:43:00
2654,8353,20,2025-02-13,230.0,delivered,,,2025-02-14 01:05:00
2655,8354,641,2025-01-14,465.0,delivered,,,2025-01-14 17:41:00
2656,8355,1050,2025-01-24,37.0,delivered,,,2025-01-24 17:55:00
2657,8358,43,2025-04-14,647.0,delivered,,,2025-04-14 11:17:00
2658,8361,116,2025-06-07,796.0,delivered,,,2025-06-07 21:50:00
2659,8363,806,2025-05-19,236.0,delivered,,,2025-05-19 18:50:00
2660,8364,75,2025-06-14,216.0,delivered,,,2025-06-14 13:31:00
2661,8367,142,2025-06-05,31.0,delivered,,,2025-06-05 15:07:00
2662,8371,669,2025-01-18,45.0,delivered,,,2025-01-18 09:48:00
2663,8372,135,2025-04-13,236.0,delivered,,,2025-04-13 15:06:00
2664,8374,644,2025-04-15,1194.0,delivered,,,2025-04-15 15:07:00
2665,8375,742,2025-06-20,669.0,delivered,,,2025-06-20 19:21:00
2666,8376,424,2025-04-01,580.0,delivered,,,2025-04-01 07:42:00
2667,8377,105,2025-02-10,31.0,cancelled,address_issue,seller,
2668,8378,726,2025-05-15,766.0,cancelled,payment_failed,system,
2669,8379,1167,2025-06-20,236.0,delivered,,,2025-06-20 21:33:00
2670,8380,260,2025-04-21,633.0,delivered,,,2025-04-21 09:26:00
2671,8381,10,2025-06-18,606.0,delivered,,,2025-06-18 16:03:00
2672,8383,543,2025-06-11,206.0,delivered,,,2025-06-11 15:10:00
2673,8385,643,2025-02-25,127.0,delivered,,,2025-02-26 00:32:00
2674,8388,449,2025-04-18,664.0,delivered,,,2025-04-18 11:35:00
2675,8396,708,2025-03-27,423.0,delivered,,,2025-03-27 13:32:00
2676,8398,541,2025-05-02,664.0,delivered,,,2025-05-02 17:31:00
2677,8405,48,2025-06-25,493.0,delivered,,,2025-06-25 14:09:00
2678,8406,1041,2025-03-05,720.0,delivered,,,2025-03-05 20:39:00
2679,8410,66,2025-02-28,468.0,delivered,,,2025-02-28 19:44:00
