session_id,customer_id,session_date,channel,device
8237,587,2025-05-16,organic,desktop
8238,864,2025-04-09,email,mobile_app
8239,699,2025-04-08,social,mobile_app
8240,249,2025-03-14,paid_ads,mobile_web
8241,132,2025-02-02,paid_ads,mobile_app
8242,132,2025-02-19,organic,mobile_web
8243,331,2025-01-18,direct,mobile_web
8244,278,2025-03-15,organic,mobile_app
8245,961,2025-03-18,paid_ads,mobile_app
8246,484,2025-04-09,organic,desktop
8247,590,2025-02-04,organic,mobile_app
8248,709,2025-05-09,social,mobile_app
8249,699,2025-05-04,direct,mobile_web
8250,139,2025-06-22,direct,mobile_app
8251,569,2025-03-08,social,mobile_web
8252,47,2025-04-07,paid_ads,mobile_app
8253,179,2025-04-25,paid_ads,desktop
8254,1023,2025-05-22,organic,mobile_app
8255,195,2025-03-05,organic,mobile_app
8256,111,2025-03-07,direct,desktop
8257,859,2025-02-27,paid_ads,mobile_app
8258,862,2025-01-23,organic,mobile_app
8259,72,2025-01-05,organic,mobile_app
8260,664,2025-06-12,paid_ads,mobile_app
8261,340,2025-03-19,social,mobile_app
8262,741,2025-06-03,direct,mobile_app
8263,253,2025-02-07,organic,desktop
8264,955,2025-01-23,organic,desktop
8265,194,2025-01-01,paid_ads,mobile_app
8266,1182,2025-02-11,organic,mobile_web
8267,726,2025-05-21,direct,mobile_web
8268,646,2025-05-08,organic,mobile_app
8269,1193,2025-02-28,social,desktop
8270,1019,2025-03-31,direct,mobile_app
8271,519,2025-01-30,paid_ads,mobile_app
8272,237,2025-01-13,organic,mobile_web
8273,998,2025-04-17,organic,mobile_app
8274,647,2025-05-03,direct,mobile_app
8275,185,2025-04-24,paid_ads,mobile_web
8276,174,2025-03-03,email,mobile_app
8277,355,2025-03-17,email,mobile_web
8278,887,2025-01-26,direct,mobile_web
8279,311,2025-05-24,social,mobile_app
8280,6,2025-03-03,organic,mobile_web
8281,59,2025-05-03,paid_ads,desktop
8282,1020,2025-03-28,organic,desktop
8283,14,2025-06-09,email,mobile_app
8284,237,2025-01-19,direct,mobile_web
8285,681,2025-01-25,direct,mobile_app
8286,53,2025-02-11,organic,mobile_app
8287,327,2025-03-11,paid_ads,mobile_app
8288,551,2025-05-15,email,mobile_app
8289,1059,2025-06-18,email,mobile_app
8290,350,2025-01-08,social,mobile_app
8291,1171,2025-04-30,email,mobile_web
8292,68,2025-01-11,social,mobile_app
8293,299,2025-02-06,email,mobile_app
8294,156,2025-04-18,organic,mobile_web
8295,840,2025-04-09,paid_ads,mobile_app
8296,482,2025-05-04,paid_ads,mobile_web
8297,183,2025-03-24,direct,mobile_app
8298,463,2025-03-21,social,desktop
8299,457,2025-01-10,direct,mobile_app
8300,252,2025-05-05,social,mobile_app
8301,780,2025-03-19,direct,mobile_web
8302,399,2025-06-04,organic,mobile_app
8303,988,2025-04-03,social,mobile_app
8304,204,2025-06-26,direct,mobile_app
8305,633,2025-04-27,organic,mobile_web
8306,595,2025-06-15,organic,desktop
8307,73,2025-03-08,social,mobile_app
8308,747,2025-06-25,organic,mobile_app
8309,205,2025-06-15,organic,mobile_web
8310,1193,2025-04-05,email,mobile_web
8311,923,2025-03-08,email,mobile_app
8312,1005,2025-05-22,organic,mobile_web
8313,1067,2025-03-04,organic,mobile_app
8314,1085,2025-04-12,direct,desktop
8315,921,2025-03-08,social,mobile_app
8316,1166,2025-06-25,direct,desktop
8317,910,2025-01-29,direct,mobile_web
8318,985,2025-06-15,paid_ads,mobile_app
8319,591,2025-01-16,direct,mobile_web
8320,550,2025-04-04,direct,mobile_app
8321,27,2025-03-25,social,mobile_app
8322,276,2025-02-05,social,mobile_app
8323,417,2025-01-13,social,mobile_app
8324,571,2025-05-01,direct,mobile_web
8325,849,2025-04-03,email,desktop
8326,244,2025-02-26,social,mobile_app
8327,71,2025-04-10,paid_ads,mobile_web
8328,847,2025-06-13,social,mobile_app
8329,647,2025-04-21,paid_ads,mobile_web
8330,603,2025-05-21,organic,mobile_web
8331,611,2025-05-29,organic,mobile_app
8332,665,2025-05-18,paid_ads,mobile_app
8333,565,2025-03-29,social,mobile_web
8334,121,2025-05-22,paid_ads,mobile_app
8335,212,2025-02-21,paid_ads,mobile_web
8336,683,2025-02-13,organic,mobile_app
8337,84,2025-03-21,paid_ads,desktop
8338,785,2025-04-27,paid_ads,mobile_app
8339,383,2025-02-03,organic,mobile_app
8340,1110,2025-04-17,paid_ads,desktop
8341,1179,2025-03-22,social,mobile_web
8342,1017,2025-01-30,organic,mobile_app
8343,139,2025-03-31,social,mobile_app
8344,1022,2025-06-18,paid_ads,mobile_app
8345,482,2025-05-27,direct,mobile_app
8346,825,2025-03-22,paid_ads,mobile_app
8347,803,2025-01-02,paid_ads,mobile_app
8348,334,2025-04-29,organic,desktop
8349,289,2025-05-19,organic,mobile_web
8350,1013,2025-01-14,social,mobile_web
8351,165,2025-06-05,organic,mobile_app
8352,550,2025-06-05,organic,mobile_app
8353,20,2025-02-13,organic,mobile_app
8354,641,2025-01-14,organic,mobile_app
8355,1050,2025-01-24,social,mobile_web
8356,369,2025-05-19,social,mobile_web
8357,804,2025-06-02,paid_ads,mobile_web
8358,43,2025-04-14,organic,mobile_app
8359,271,2025-04-03,paid_ads,mobile_app
8360,638,2025-01-16,direct,mobile_app
8361,116,2025-06-07,direct,mobile_app
8362,339,2025-02-09,paid_ads,mobile_app
8363,806,2025-05-19,email,mobile_app
8364,75,2025-06-14,organic,mobile_app
8365,105,2025-05-01,organic,mobile_web
8366,66,2025-02-07,organic,mobile_web
8367,142,2025-06-05,organic,mobile_app
8368,139,2025-05-31,direct,mobile_web
8369,500,2025-01-16,organic,mobile_web
8370,899,2025-03-09,paid_ads,mobile_app
8371,669,2025-01-18,email,mobile_app
8372,135,2025-04-13,email,mobile_app
8373,42,2025-06-28,direct,mobile_app
8374,644,2025-04-15,organic,mobile_web
8375,742,2025-06-20,social,mobile_app
8376,424,2025-04-01,direct,desktop
8377,105,2025-02-10,organic,mobile_app
8378,726,2025-05-15,organic,mobile_app
8379,1167,2025-06-20,email,mobile_app
8380,260,2025-04-21,social,mobile_app
8381,10,2025-06-18,organic,mobile_app
8382,941,2025-05-07,social,mobile_web
8383,543,2025-06-11,direct,mobile_web
8384,496,2025-05-26,organic,desktop
8385,643,2025-02-25,organic,mobile_app
8386,449,2025-02-16,paid_ads,mobile_web
8387,699,2025-03-05,email,mobile_web
8388,449,2025-04-18,email,mobile_web
8389,908,2025-01-17,paid_ads,desktop
8390,415,2025-01-16,organic,desktop
8391,824,2025-01-08,social,mobile_web
8392,999,2025-05-20,direct,mobile_app
8393,230,2025-03-01,social,desktop
8394,199,2025-01-04,social,mobile_app
8395,895,2025-02-18,organic,mobile_app
8396,708,2025-03-27,email,mobile_app
8397,1031,2025-02-18,organic,mobile_app
8398,541,2025-05-02,email,mobile_app
8399,857,2025-05-23,organic,mobile_web
8400,8,2025-06-19,social,mobile_app
8401,486,2025-04-03,social,mobile_web
8402,419,2025-06-10,paid_ads,mobile_web
8403,637,2025-06-21,paid_ads,desktop
8404,607,2025-02-21,email,mobile_app
8405,48,2025-06-25,organic,mobile_app
8406,1041,2025-03-05,organic,mobile_app
8407,23,2025-01-09,paid_ads,mobile_app
8408,5,2025-05-16,social,mobile_web
8409,341,2025-02-04,social,mobile_app
8410,66,2025-02-28,email,mobile_app
8411,703,2025-03-10,social,mobile_web
8412,752,2025-01-22,organic,mobile_app
8413,933,2025-02-22,social,mobile_web
8414,899,2025-03-15,social,mobile_app
8415,586,2025-06-24,paid_ads,mobile_app
8416,1032,2025-04-10,paid_ads,mobile_web
8417,208,2025-01-07,direct,mobile_app
8418,371,2025-03-07,email,mobile_app
8419,18,2025-01-09,organic,mobile_app
8420,43,2025-03-05,social,mobile_app
8421,1142,2025-03-01,social,desktop
8422,975,2025-02-16,social,mobile_app
8423,1156,2025-01-14,organic,mobile_app
8424,941,2025-04-13,organic,mobile_app
8425,740,2025-03-23,organic,mobile_app
8426,551,2025-01-26,paid_ads,mobile_app
8427,947,2025-05-12,paid_ads,desktop
8428,877,2025-03-13,paid_ads,mobile_web
8429,343,2025-05-18,organic,mobile_app
8430,125,2025-03-13,email,mobile_app
8431,909,2025-01-03,social,mobile_app
8432,134,2025-02-02,email,mobile_app
8433,795,2025-04-10,organic,mobile_app
8434,1159,2025-01-23,organic,mobile_web
8435,624,2025-06-24,direct,desktop
8436,776,2025-03-28,social,mobile_app
8437,286,2025-02-12,social,mobile_web
8438,788,2025-03-11,paid_ads,desktop
8439,726,2025-04-19,direct,mobile_app
8440,488,2025-03-01,organic,mobile_app
8441,1154,2025-03-21,paid_ads,desktop
8442,966,2025-03-08,organic,desktop
8443,591,2025-05-21,email,mobile_web
8444,754,2025-02-24,organic,mobile_app
8445,923,2025-05-09,organic,mobile_app
8446,411,2025-02-26,paid_ads,mobile_app
8447,1171,2025-05-17,organic,desktop
8448,961,2025-03-17,direct,mobile_web
8449,174,2025-06-29,organic,mobile_app
8450,57,2025-05-02,organic,mobile_app
8451,703,2025-01-05,social,mobile_web
8452,141,2025-01-12,organic,mobile_app
8453,128,2025-05-19,social,mobile_app
8454,721,2025-01-20,direct,mobile_web
8455,286,2025-06-25,paid_ads,mobile_web
8456,576,2025-04-03,organic,desktop
8457,261,2025-06-20,organic,mobile_app
8458,530,2025-04-22,organic,desktop
8459,470,2025-05-13,direct,mobile_web
8460,80,2025-04-19,email,mobile_app
8461,733,2025-02-11,email,mobile_web
8462,586,2025-02-06,email,mobile_app
8463,297,2025-06-01,paid_ads,mobile_app
8464,910,2025-02-11,direct,mobile_web
8465,299,2025-02-14,paid_ads,mobile_app
8466,995,2025-06-12,organic,desktop
8467,411,2025-03-23,paid_ads,mobile_app
8468,727,2025-06-12,paid_ads,mobile_web
8469,633,2025-04-22,paid_ads,mobile_web
8470,1121,2025-05-29,organic,mobile_app
8471,620,2025-02-12,social,desktop
8472,790,2025-06-01,email,desktop
8473,1189,2025-01-31,paid_ads,desktop
8474,384,2025-02-23,paid_ads,mobile_web
8475,4,2025-04-02,email,mobile_app
8476,372,2025-06-25,direct,mobile_app
8477,1016,2025-02-08,organic,desktop
8478,643,2025-03-02,organic,mobile_app
8479,1128,2025-05-10,organic,mobile_app
8480,1029,2025-05-19,organic,desktop
8481,612,2025-04-19,social,mobile_web
8482,266,2025-04-23,organic,mobile_app
8483,143,2025-06-01,paid_ads,mobile_app
8484,646,2025-01-18,direct,desktop
8485,219,2025-03-27,organic,mobile_app
8486,101,2025-02-26,paid_ads,mobile_app
8487,523,2025-03-02,paid_ads,mobile_app
8488,21,2025-04-13,social,mobile_app
8489,696,2025-04-01,email,mobile_app
8490,588,2025-05-28,paid_ads,mobile_app
8491,656,2025-06-18,organic,mobile_app
8492,890,2025-02-02,paid_ads,mobile_app
8493,1013,2025-05-06,paid_ads,mobile_app
8494,792,2025-05-27,email,mobile_web
8495,602,2025-06-24,direct,mobile_web
8496,735,2025-01-28,paid_ads,mobile_web
8497,1183,2025-02-10,social,mobile_app
8498,491,2025-05-22,direct,mobile_web
8499,248,2025-04-20,paid_ads,desktop
8500,813,2025-01-12,social,desktop
8501,166,2025-02-25,paid_ads,mobile_app
8502,207,2025-03-27,organic,mobile_app
8503,470,2025-02-21,social,mobile_web
8504,697,2025-05-15,paid_ads,mobile_web
8505,809,2025-06-09,organic,mobile_web
8506,418,2025-03-17,paid_ads,desktop
8507,323,2025-01-06,paid_ads,mobile_app
8508,372,2025-03-09,organic,mobile_app
8509,427,2025-04-18,email,mobile_app
8510,145,2025-04-15,direct,mobile_app
8511,1080,2025-04-27,social,mobile_web
8512,917,2025-01-02,email,mobile_web
8513,1131,2025-02-04,direct,desktop
8514,927,2025-02-16,organic,desktop
8515,714,2025-05-12,organic,mobile_app
8516,113,2025-06-18,paid_ads,desktop
8517,610,2025-01-08,direct,mobile_app
8518,786,2025-06-24,organic,mobile_app
8519,682,2025-01-14,direct,mobile_app
8520,1119,2025-03-29,social,mobile_app
8521,1157,2025-06-09,email,mobile_app
8522,530,2025-01-20,organic,mobile_app
8523,209,2025-06-16,organic,mobile_app
8524,743,2025-01-09,organic,desktop
8525,629,2025-03-16,organic,desktop
8526,1083,2025-06-26,social,mobile_web
8527,340,2025-06-08,paid_ads,mobile_web
8528,722,2025-05-10,email,mobile_app
8529,1084,2025-04-06,organic,mobile_app
8530,605,2025-02-20,organic,mobile_app
8531,900,2025-04-18,direct,mobile_app
8532,830,2025-06-21,organic,mobile_web
8533,1139,2025-03-02,direct,mobile_web
8534,620,2025-04-24,direct,mobile_app
8535,1147,2025-05-06,direct,mobile_app
8536,1185,2025-01-18,social,mobile_app
8537,975,2025-05-31,social,mobile_app
8538,624,2025-02-24,organic,mobile_app
8539,709,2025-01-23,organic,mobile_web
8540,140,2025-06-16,paid_ads,mobile_app
8541,477,2025-04-22,social,mobile_web
8542,1095,2025-01-11,social,mobile_app
8543,143,2025-02-05,paid_ads,mobile_app
8544,125,2025-05-03,social,mobile_app
8545,1151,2025-01-19,direct,mobile_web
8546,197,2025-03-03,organic,mobile_app
8547,452,2025-03-08,direct,mobile_web
8548,249,2025-04-30,social,mobile_app
8549,1131,2025-02-26,paid_ads,mobile_app
8550,1004,2025-05-01,paid_ads,mobile_app
8551,1077,2025-02-27,organic,mobile_app
8552,595,2025-05-31,paid_ads,mobile_web
8553,431,2025-03-29,organic,mobile_web
8554,232,2025-02-26,paid_ads,desktop
8555,995,2025-04-10,paid_ads,mobile_app
8556,1099,2025-01-20,direct,mobile_app
8557,72,2025-03-24,social,mobile_app
8558,853,2025-04-22,email,mobile_app
8559,713,2025-06-14,social,mobile_web
8560,264,2025-06-15,social,mobile_web
8561,1067,2025-03-18,paid_ads,mobile_app
8562,606,2025-05-09,social,mobile_app
8563,796,2025-03-16,organic,desktop
8564,228,2025-05-16,social,desktop
8565,1000,2025-05-11,paid_ads,mobile_app
8566,336,2025-06-10,paid_ads,mobile_app
8567,752,2025-01-29,paid_ads,mobile_web
8568,395,2025-06-20,social,mobile_app
8569,694,2025-06-16,direct,mobile_app
8570,474,2025-02-18,social,mobile_web
8571,1193,2025-05-10,email,mobile_app
8572,1200,2025-05-10,direct,desktop
8573,1004,2025-04-25,paid_ads,mobile_web
8574,848,2025-05-13,paid_ads,mobile_app
8575,546,2025-06-25,organic,desktop
8576,1054,2025-05-08,paid_ads,mobile_app
8577,111,2025-01-30,paid_ads,mobile_app
8578,148,2025-06-20,paid_ads,desktop
8579,605,2025-01-31,paid_ads,desktop
8580,292,2025-03-22,paid_ads,desktop
8581,957,2025-01-31,direct,mobile_app
8582,43,2025-03-25,paid_ads,mobile_web
8583,527,2025-06-13,organic,mobile_web
8584,501,2025-01-22,organic,mobile_app
8585,231,2025-03-29,paid_ads,mobile_web
8586,964,2025-01-29,social,mobile_web
8587,477,2025-04-21,paid_ads,mobile_app
8588,262,2025-03-05,paid_ads,mobile_web
8589,750,2025-01-01,email,mobile_app
8590,451,2025-05-29,paid_ads,mobile_app
8591,494,2025-03-17,paid_ads,mobile_app
8592,1136,2025-06-26,email,mobile_app
8593,1123,2025-03-14,organic,mobile_app
8594,1184,2025-04-30,paid_ads,mobile_app
8595,524,2025-01-07,paid_ads,mobile_app
8596,41,2025-01-07,direct,mobile_app
8597,1082,2025-01-05,paid_ads,mobile_app
8598,147,2025-06-17,paid_ads,mobile_app
8599,546,2025-01-10,social,mobile_app
8600,915,2025-03-29,paid_ads,mobile_web
8601,564,2025-03-18,paid_ads,mobile_web
8602,414,2025-01-07,direct,mobile_app
8603,751,2025-01-22,direct,desktop
8604,766,2025-04-22,email,mobile_web
8605,577,2025-04-06,organic,mobile_web
8606,703,2025-04-29,direct,desktop
8607,631,2025-01-13,email,mobile_app
8608,370,2025-06-26,paid_ads,mobile_web
8609,429,2025-04-28,social,desktop
8610,888,2025-05-19,social,mobile_web
8611,758,2025-02-19,social,mobile_app
8612,492,2025-06-28,organic,mobile_web
8613,493,2025-04-23,paid_ads,mobile_app
8614,69,2025-01-01,organic,mobile_app
8615,986,2025-04-23,organic,mobile_web
8616,788,2025-04-09,direct,desktop
8617,614,2025-02-28,organic,mobile_app
8618,840,2025-04-04,social,mobile_app
8619,702,2025-03-05,paid_ads,mobile_app
8620,59,2025-06-05,organic,mobile_app
8621,56,2025-04-07,social,mobile_app
8622,902,2025-06-18,organic,mobile_app
8623,1089,2025-04-16,social,desktop
8624,893,2025-06-16,email,desktop
8625,990,2025-04-27,social,mobile_app
8626,325,2025-01-25,social,mobile_web
8627,491,2025-02-16,paid_ads,mobile_web
8628,811,2025-01-11,organic,mobile_app
8629,382,2025-02-23,social,mobile_web
8630,609,2025-06-20,direct,mobile_web
8631,421,2025-04-24,social,mobile_web
8632,1162,2025-01-06,social,mobile_app
8633,716,2025-05-13,organic,mobile_app
8634,675,2025-06-02,organic,mobile_app
8635,714,2025-04-27,organic,mobile_app
8636,1030,2025-04-15,email,desktop
8637,1050,2025-01-05,email,mobile_web
8638,463,2025-01-29,organic,desktop
8639,353,2025-06-15,email,desktop
8640,830,2025-04-22,email,mobile_web
8641,771,2025-04-11,organic,mobile_app
8642,63,2025-02-18,paid_ads,mobile_app
8643,376,2025-06-04,paid_ads,desktop
8644,86,2025-05-27,direct,mobile_app
8645,231,2025-02-10,social,mobile_web
8646,406,2025-02-26,social,mobile_app
8647,730,2025-03-12,social,mobile_web
8648,1195,2025-03-27,email,mobile_web
8649,1032,2025-04-16,social,mobile_web
8650,459,2025-05-10,direct,mobile_web
8651,466,2025-04-08,paid_ads,mobile_app
8652,195,2025-01-16,organic,mobile_app
8653,323,2025-06-10,social,mobile_web
8654,924,2025-01-05,organic,mobile_app
8655,236,2025-06-26,direct,mobile_app
8656,152,2025-04-29,email,mobile_app
8657,245,2025-06-01,paid_ads,desktop
8658,832,2025-04-06,direct,desktop
8659,746,2025-05-01,organic,desktop
8660,171,2025-06-27,direct,mobile_app
8661,278,2025-06-11,paid_ads,mobile_web
8662,200,2025-05-18,social,mobile_app
8663,675,2025-02-28,social,mobile_web
8664,604,2025-05-08,organic,desktop
8665,604,2025-02-08,paid_ads,mobile_app
8666,763,2025-05-09,social,desktop
8667,402,2025-05-12,organic,mobile_app
8668,371,2025-01-14,social,mobile_app
8669,371,2025-04-02,direct,mobile_web
8670,462,2025-03-14,organic,mobile_app
8671,1044,2025-01-17,direct,mobile_web
8672,870,2025-02-15,direct,mobile_app
8673,111,2025-01-07,organic,desktop
8674,889,2025-01-20,organic,mobile_app
8675,590,2025-02-14,paid_ads,mobile_app
8676,301,2025-03-03,email,mobile_web
8677,819,2025-05-19,direct,mobile_app
8678,891,2025-03-22,organic,desktop
8679,329,2025-03-07,paid_ads,mobile_app
8680,1005,2025-06-24,social,mobile_web
8681,1178,2025-03-28,paid_ads,mobile_web
8682,672,2025-03-20,social,mobile_app
8683,214,2025-06-29,social,desktop
8684,1076,2025-02-09,paid_ads,mobile_web
8685,173,2025-06-26,email,mobile_app
8686,126,2025-05-08,organic,mobile_app
8687,1098,2025-05-16,paid_ads,mobile_app
8688,875,2025-02-05,social,mobile_app
8689,1132,2025-04-02,social,mobile_app
8690,319,2025-06-22,paid_ads,mobile_web
8691,1153,2025-05-28,email,mobile_app
8692,110,2025-05-26,paid_ads,mobile_app
8693,329,2025-01-23,direct,desktop
8694,659,2025-01-26,paid_ads,mobile_app
8695,9,2025-02-25,organic,desktop
8696,725,2025-03-07,organic,mobile_app
8697,332,2025-03-16,organic,mobile_app
8698,494,2025-05-26,social,mobile_web
8699,515,2025-05-14,paid_ads,mobile_web
8700,285,2025-01-08,direct,mobile_web
8701,826,2025-05-17,paid_ads,mobile_app
8702,564,2025-02-18,direct,mobile_app
8703,169,2025-02-05,organic,mobile_app
8704,579,2025-04-28,paid_ads,mobile_app
8705,1073,2025-05-30,paid_ads,mobile_web
8706,361,2025-03-12,direct,mobile_web
8707,13,2025-03-01,organic,mobile_app
8708,990,2025-06-02,direct,mobile_app
8709,499,2025-06-07,paid_ads,mobile_app
8710,427,2025-03-26,paid_ads,desktop
8711,415,2025-03-30,social,mobile_web
8712,379,2025-01-22,organic,mobile_app
8713,989,2025-02-23,paid_ads,mobile_app
8714,145,2025-06-02,paid_ads,mobile_web
8715,275,2025-01-18,organic,mobile_app
8716,928,2025-04-23,paid_ads,mobile_app
8717,346,2025-04-04,paid_ads,mobile_app
8718,569,2025-02-26,email,mobile_app
8719,622,2025-06-28,direct,desktop
8720,51,2025-01-30,email,mobile_app
8721,700,2025-03-16,social,desktop
8722,233,2025-05-26,paid_ads,mobile_web
8723,1020,2025-05-10,organic,mobile_web
8724,820,2025-05-14,paid_ads,mobile_app
8725,891,2025-02-07,direct,mobile_web
8726,914,2025-04-01,direct,mobile_app
8727,1033,2025-03-04,organic,mobile_app
8728,689,2025-02-18,organic,mobile_app
8729,634,2025-05-09,paid_ads,mobile_web
8730,57,2025-06-25,organic,mobile_app
8731,807,2025-02-20,social,mobile_app
8732,1120,2025-03-12,organic,mobile_web
8733,991,2025-02-02,paid_ads,mobile_app
8734,358,2025-02-02,organic,mobile_app
8735,782,2025-01-23,email,mobile_app
8736,345,2025-04-01,direct,desktop
8737,1092,2025-05-27,email,mobile_web
8738,287,2025-02-21,paid_ads,desktop
8739,118,2025-02-03,organic,mobile_app
8740,815,2025-01-28,direct,mobile_web
8741,1066,2025-04-11,organic,mobile_web
8742,738,2025-06-06,paid_ads,mobile_web
8743,901,2025-04-08,organic,mobile_web
8744,488,2025-03-21,email,mobile_web
8745,1048,2025-05-19,paid_ads,desktop
8746,829,2025-02-26,paid_ads,desktop
8747,558,2025-04-02,direct,mobile_web
8748,458,2025-06-27,direct,mobile_app
8749,173,2025-06-15,paid_ads,mobile_app
8750,975,2025-01-19,direct,mobile_app
8751,1014,2025-03-20,social,mobile_web
8752,135,2025-04-28,paid_ads,mobile_app
8753,816,2025-05-18,organic,mobile_web
8754,678,2025-02-15,organic,mobile_app
8755,674,2025-04-14,organic,mobile_web
8756,62,2025-05-24,paid_ads,mobile_web
8757,301,2025-02-06,organic,mobile_app
8758,817,2025-05-26,organic,mobile_app
8759,1118,2025-02-08,paid_ads,desktop
8760,191,2025-01-18,paid_ads,mobile_web
8761,70,2025-05-20,direct,mobile_app
8762,353,2025-05-03,social,mobile_app
8763,759,2025-02-22,paid_ads,mobile_app
8764,930,2025-04-13,email,mobile_web
8765,1041,2025-01-14,paid_ads,mobile_app
8766,992,2025-01-26,email,mobile_web
8767,866,2025-04-17,paid_ads,mobile_web
8768,722,2025-03-19,email,desktop
8769,560,2025-05-11,email,mobile_web
8770,162,2025-05-06,paid_ads,mobile_app
8771,7,2025-02-17,social,mobile_web
8772,109,2025-03-23,social,mobile_app
8773,792,2025-02-26,paid_ads,mobile_app
8774,737,2025-05-12,social,desktop
8775,809,2025-04-04,email,desktop
8776,151,2025-02-16,organic,mobile_web
8777,142,2025-01-25,direct,mobile_app
8778,458,2025-05-16,social,mobile_app
8779,506,2025-04-18,paid_ads,desktop
8780,399,2025-01-03,organic,mobile_web
8781,215,2025-02-05,social,mobile_app
8782,1112,2025-06-02,paid_ads,desktop
8783,984,2025-03-20,direct,mobile_app
8784,396,2025-01-16,paid_ads,mobile_app
8785,591,2025-06-21,organic,mobile_app
8786,1116,2025-04-07,organic,mobile_web
8787,820,2025-04-05,paid_ads,mobile_app
8788,629,2025-03-28,direct,mobile_app
8789,866,2025-05-27,paid_ads,desktop
8790,541,2025-03-09,paid_ads,mobile_app
8791,696,2025-02-01,social,mobile_web
8792,1101,2025-05-19,organic,mobile_app
8793,861,2025-06-21,direct,desktop
8794,93,2025-02-13,paid_ads,mobile_app
8795,911,2025-06-12,paid_ads,mobile_app
8796,908,2025-06-18,paid_ads,desktop
8797,94,2025-04-28,direct,mobile_web
8798,366,2025-05-11,organic,desktop
8799,75,2025-04-19,organic,mobile_web
8800,440,2025-03-17,paid_ads,mobile_app
8801,903,2025-03-31,paid_ads,mobile_app
8802,363,2025-02-27,organic,desktop
8803,735,2025-02-13,organic,mobile_app
8804,983,2025-04-06,email,mobile_app
8805,1161,2025-05-10,social,mobile_web
8806,544,2025-01-20,organic,desktop
8807,451,2025-01-11,social,mobile_app
8808,817,2025-03-18,social,mobile_app
8809,740,2025-04-18,organic,mobile_app
8810,344,2025-06-22,organic,mobile_app
8811,496,2025-06-06,social,mobile_app
8812,1008,2025-01-25,social,desktop
8813,1106,2025-05-06,social,mobile_app
8814,821,2025-01-03,organic,mobile_web
8815,567,2025-03-14,direct,mobile_web
8816,59,2025-05-09,direct,desktop
8817,117,2025-02-12,paid_ads,desktop
8818,61,2025-06-15,direct,mobile_app
8819,735,2025-06-25,social,mobile_app
8820,1070,2025-03-23,social,mobile_app
8821,146,2025-03-29,social,mobile_app
8822,593,2025-02-14,direct,mobile_web
8823,629,2025-03-01,direct,mobile_app
8824,943,2025-05-12,direct,mobile_app
8825,135,2025-03-15,social,mobile_app
8826,65,2025-06-05,direct,mobile_web
8827,157,2025-02-07,social,desktop
8828,506,2025-03-12,social,mobile_app
8829,470,2025-02-17,direct,mobile_app
8830,286,2025-05-19,paid_ads,mobile_app
8831,300,2025-05-17,organic,desktop
8832,224,2025-02-25,organic,mobile_app
8833,878,2025-05-02,paid_ads,mobile_web
8834,1115,2025-02-23,social,mobile_app
8835,1041,2025-06-08,direct,mobile_app
8836,616,2025-06-16,social,mobile_web
8837,110,2025-05-24,organic,mobile_web
8838,364,2025-01-20,direct,desktop
8839,132,2025-04-21,social,mobile_app
8840,701,2025-06-02,organic,desktop
8841,872,2025-03-21,organic,mobile_web
8842,263,2025-01-14,paid_ads,desktop
8843,249,2025-05-02,paid_ads,mobile_web
8844,706,2025-04-08,paid_ads,mobile_app
8845,920,2025-03-21,paid_ads,mobile_app
8846,808,2025-04-27,email,mobile_app
8847,623,2025-03-26,organic,mobile_app
8848,1050,2025-02-11,organic,mobile_app
8849,1015,2025-06-23,paid_ads,mobile_web
8850,382,2025-05-09,email,desktop
8851,121,2025-01-07,social,mobile_app
8852,2,2025-03-10,organic,mobile_app
8853,786,2025-04-26,direct,mobile_app
8854,1170,2025-03-03,email,desktop
8855,395,2025-03-09,direct,mobile_web
8856,95,2025-02-05,organic,mobile_web
8857,240,2025-04-25,email,mobile_web
8858,214,2025-04-25,email,mobile_web
8859,911,2025-02-05,direct,mobile_web
8860,653,2025-04-16,organic,mobile_app
8861,1138,2025-06-24,email,mobile_app
8862,30,2025-06-23,social,mobile_web
8863,456,2025-01-26,paid_ads,desktop
8864,1195,2025-05-03,email,mobile_app
8865,492,2025-06-29,organic,mobile_web
8866,456,2025-05-21,organic,mobile_app
8867,1193,2025-05-12,direct,mobile_app
8868,685,2025-04-18,social,desktop
8869,384,2025-06-25,social,mobile_app
8870,675,2025-02-08,organic,desktop
8871,276,2025-05-26,paid_ads,mobile_app
8872,844,2025-01-02,direct,mobile_app
8873,560,2025-05-24,organic,mobile_app
8874,16,2025-06-14,organic,desktop
8875,297,2025-06-07,direct,mobile_app
8876,1142,2025-06-26,paid_ads,mobile_app
8877,1042,2025-03-09,organic,mobile_app
8878,1049,2025-05-24,organic,mobile_app
8879,1126,2025-05-08,paid_ads,mobile_app
8880,473,2025-01-03,paid_ads,mobile_app
8881,239,2025-06-24,paid_ads,mobile_app
8882,1159,2025-06-22,email,mobile_app
8883,741,2025-06-16,paid_ads,mobile_app
8884,252,2025-01-06,direct,mobile_app
8885,841,2025-01-08,social,desktop
8886,673,2025-02-28,social,mobile_app
8887,320,2025-02-03,organic,mobile_app
8888,318,2025-02-08,email,desktop
8889,667,2025-06-04,organic,mobile_app
8890,242,2025-03-21,email,mobile_app
8891,237,2025-02-17,social,mobile_app
8892,596,2025-01-18,direct,mobile_app
8893,30,2025-03-02,social,desktop
