order_item_id,order_id,product_id,quantity,item_price,line_amount,item_status
4224,2262,1132,1,296.0,296.0,fulfilled
4225,2262,1025,1,175.0,175.0,substituted
4226,2263,1040,1,74.0,74.0,fulfilled
4227,2263,1142,1,147.0,147.0,fulfilled
4228,2264,1015,3,115.0,345.0,fulfilled
4229,2264,1063,1,165.0,165.0,fulfilled
4230,2265,1069,1,313.0,313.0,fulfilled
4231,2266,1089,1,154.0,154.0,fulfilled
4232,2267,1064,3,255.0,765.0,fulfilled
4233,2267,1114,1,156.0,156.0,fulfilled
4234,2267,1019,1,224.0,224.0,fulfilled
4235,2267,1050,3,125.0,375.0,fulfilled
4236,2267,1080,1,187.0,187.0,fulfilled
4237,2268,1115,2,460.0,920.0,fulfilled
4238,2268,1102,1,887.0,887.0,fulfilled
4239,2269,1060,1,211.0,211.0,fulfilled
4240,2270,1086,1,62.0,62.0,fulfilled
4241,2271,1024,1,236.0,236.0,fulfilled
4242,2271,1070,2,303.0,606.0,fulfilled
4243,2271,1011,1,221.0,221.0,fulfilled
4244,2272,1143,1,259.0,259.0,fulfilled
4245,2272,1059,1,444.0,444.0,fulfilled
4246,2273,1066,1,203.0,203.0,fulfilled
4247,2274,1087,2,341.0,682.0,fulfilled
4248,2274,1031,1,159.0,159.0,fulfilled
4249,2274,1140,1,240.0,240.0,fulfilled
4250,2274,1128,1,207.0,207.0,fulfilled
4251,2275,1141,1,664.0,664.0,fulfilled
4252,2275,1048,1,136.0,136.0,fulfilled
4253,2276,1085,2,200.0,400.0,fulfilled
4254,2277,1132,1,296.0,296.0,fulfilled
4255,2278,1141,1,664.0,664.0,fulfilled
4256,2278,1046,1,31.0,31.0,fulfilled
4257,2278,1114,1,156.0,156.0,fulfilled
4258,2279,1110,3,577.0,1731.0,fulfilled
4259,2280,1080,2,187.0,374.0,fulfilled
4260,2280,1113,1,185.0,185.0,fulfilled
4261,2281,1140,1,240.0,240.0,fulfilled
4262,2281,1050,2,125.0,250.0,fulfilled
4263,2282,1084,1,45.0,45.0,fulfilled
4264,2283,1061,2,310.0,620.0,fulfilled
4265,2283,1086,1,62.0,62.0,fulfilled
4266,2284,1001,1,36.0,36.0,fulfilled
4267,2284,1065,1,388.0,388.0,fulfilled
4268,2285,1128,2,207.0,414.0,fulfilled
4269,2285,1133,2,586.0,1172.0,fulfilled
4270,2285,1031,2,159.0,318.0,fulfilled
4271,2286,1128,1,207.0,207.0,fulfilled
4272,2286,1072,1,76.0,76.0,fulfilled
4273,2287,1134,1,935.0,935.0,fulfilled
4274,2287,1117,1,61.0,61.0,fulfilled
4275,2288,1024,2,236.0,472.0,fulfilled
4276,2289,1118,1,93.0,93.0,fulfilled
4277,2289,1118,2,93.0,186.0,fulfilled
4278,2289,1019,1,224.0,224.0,substituted
4279,2289,1031,1,159.0,159.0,fulfilled
4280,2290,1023,1,87.0,87.0,fulfilled
4281,2290,1142,1,147.0,147.0,fulfilled
4282,2290,1051,1,158.0,158.0,fulfilled
4283,2290,1111,2,60.0,120.0,rejected_substitution
4284,2291,1143,1,259.0,259.0,fulfilled
4285,2291,1145,1,1144.0,1144.0,rejected_substitution
4286,2291,1098,2,599.0,1198.0,fulfilled
4287,2291,1054,2,49.0,98.0,fulfilled
4288,2292,1101,1,561.0,561.0,fulfilled
4289,2293,1140,2,240.0,480.0,substituted
4290,2293,1098,1,599.0,599.0,fulfilled
4291,2294,1136,2,393.0,786.0,fulfilled
4292,2295,1139,1,83.0,83.0,fulfilled
4293,2296,1051,2,158.0,316.0,fulfilled
4294,2296,1015,1,115.0,115.0,out_of_stock_removed
4295,2296,1082,2,130.0,260.0,fulfilled
4296,2297,1028,1,311.0,311.0,out_of_stock_removed
4297,2298,1070,1,303.0,303.0,fulfilled
4298,2298,1008,1,51.0,51.0,fulfilled
4299,2298,1072,1,76.0,76.0,fulfilled
4300,2299,1098,1,599.0,599.0,fulfilled
4301,2299,1049,2,59.0,118.0,fulfilled
4302,2300,1042,2,235.0,470.0,fulfilled
4303,2301,1067,1,275.0,275.0,fulfilled
4304,2302,1113,1,185.0,185.0,fulfilled
4305,2302,1005,1,155.0,155.0,fulfilled
4306,2302,1132,1,296.0,296.0,fulfilled
4307,2303,1115,1,460.0,460.0,fulfilled
4308,2303,1022,1,240.0,240.0,fulfilled
4309,2303,1104,1,737.0,737.0,substituted
4310,2304,1005,2,155.0,310.0,fulfilled
4311,2305,1111,2,60.0,120.0,fulfilled
4312,2305,1046,2,31.0,62.0,fulfilled
4313,2306,1100,1,548.0,548.0,fulfilled
4314,2306,1056,3,180.0,540.0,fulfilled
4315,2307,1134,2,935.0,1870.0,fulfilled
4316,2308,1140,2,240.0,480.0,fulfilled
4317,2308,1114,1,156.0,156.0,fulfilled
4318,2309,1071,2,423.0,846.0,fulfilled
4319,2309,1111,1,60.0,60.0,fulfilled
4320,2310,1131,2,143.0,286.0,fulfilled
4321,2311,1140,1,240.0,240.0,fulfilled
4322,2312,1072,2,76.0,152.0,fulfilled
4323,2312,1124,1,482.0,482.0,fulfilled
4324,2312,1015,1,115.0,115.0,out_of_stock_removed
4325,2313,1082,1,130.0,130.0,fulfilled
4326,2313,1093,1,288.0,288.0,fulfilled
4327,2314,1074,3,153.0,459.0,fulfilled
4328,2315,1084,1,45.0,45.0,fulfilled
4329,2315,1085,1,200.0,200.0,fulfilled
4330,2316,1021,1,232.0,232.0,substituted
4331,2316,1128,1,207.0,207.0,fulfilled
4332,2317,1128,2,207.0,414.0,fulfilled
4333,2317,1007,2,108.0,216.0,rejected_substitution
4334,2318,1067,1,275.0,275.0,fulfilled
4335,2319,1015,1,115.0,115.0,fulfilled
4336,2319,1113,1,185.0,185.0,fulfilled
4337,2320,1114,1,156.0,156.0,fulfilled
4338,2321,1024,1,236.0,236.0,rejected_substitution
4339,2321,1007,1,108.0,108.0,fulfilled
4340,2321,1015,1,115.0,115.0,fulfilled
4341,2322,1145,1,1144.0,1144.0,fulfilled
4342,2323,1015,2,115.0,230.0,fulfilled
4343,2324,1085,1,200.0,200.0,fulfilled
4344,2324,1057,2,156.0,312.0,substituted
4345,2325,1054,1,49.0,49.0,fulfilled
4346,2326,1064,2,255.0,510.0,fulfilled
4347,2327,1086,2,62.0,124.0,fulfilled
4348,2328,1126,1,376.0,376.0,fulfilled
4349,2329,1047,1,102.0,102.0,fulfilled
4350,2330,1015,2,115.0,230.0,out_of_stock_removed
4351,2330,1019,1,224.0,224.0,fulfilled
4352,2330,1062,2,59.0,118.0,fulfilled
4353,2331,1091,3,311.0,933.0,substituted
4354,2332,1141,3,664.0,1992.0,fulfilled
4355,2333,1103,1,220.0,220.0,fulfilled
4356,2333,1029,1,238.0,238.0,fulfilled
4357,2334,1016,1,179.0,179.0,fulfilled
4358,2335,1070,1,303.0,303.0,fulfilled
4359,2336,1143,2,259.0,518.0,fulfilled
4360,2336,1135,1,1063.0,1063.0,fulfilled
4361,2337,1015,1,115.0,115.0,fulfilled
4362,2338,1010,2,254.0,508.0,fulfilled
4363,2338,1041,2,309.0,618.0,fulfilled
4364,2338,1123,1,208.0,208.0,fulfilled
4365,2339,1132,1,296.0,296.0,fulfilled
4366,2339,1072,1,76.0,76.0,rejected_substitution
4367,2339,1056,2,180.0,360.0,fulfilled
4368,2340,1030,1,214.0,214.0,fulfilled
4369,2340,1125,1,667.0,667.0,fulfilled
4370,2341,1092,2,327.0,654.0,fulfilled
4371,2342,1120,1,475.0,475.0,fulfilled
4372,2342,1091,2,311.0,622.0,fulfilled
4373,2343,1143,1,259.0,259.0,fulfilled
4374,2343,1114,2,156.0,312.0,fulfilled
4375,2344,1102,1,887.0,887.0,fulfilled
4376,2345,1104,1,737.0,737.0,fulfilled
4377,2346,1015,3,115.0,345.0,fulfilled
4378,2346,1054,1,49.0,49.0,fulfilled
4379,2347,1015,1,115.0,115.0,fulfilled
4380,2347,1101,3,561.0,1683.0,fulfilled
4381,2348,1093,1,288.0,288.0,fulfilled
4382,2349,1082,1,130.0,130.0,fulfilled
4383,2349,1130,1,379.0,379.0,fulfilled
4384,2349,1098,2,599.0,1198.0,fulfilled
4385,2349,1015,2,115.0,230.0,fulfilled
4386,2349,1141,1,664.0,664.0,fulfilled
4387,2350,1070,1,303.0,303.0,fulfilled
4388,2351,1003,1,127.0,127.0,substituted
4389,2351,1086,3,62.0,186.0,fulfilled
4390,2352,1115,1,460.0,460.0,fulfilled
4391,2352,1125,2,667.0,1334.0,fulfilled
4392,2353,1080,2,187.0,374.0,fulfilled
4393,2353,1133,1,586.0,586.0,fulfilled
4394,2353,1042,1,235.0,235.0,substituted
4395,2353,1126,1,376.0,376.0,fulfilled
4396,2354,1114,1,156.0,156.0,fulfilled
4397,2354,1114,1,156.0,156.0,fulfilled
4398,2354,1042,1,235.0,235.0,fulfilled
4399,2355,1118,1,93.0,93.0,fulfilled
4400,2356,1144,1,438.0,438.0,fulfilled
4401,2356,1107,1,665.0,665.0,rejected_substitution
4402,2357,1005,2,155.0,310.0,fulfilled
4403,2357,1070,1,303.0,303.0,fulfilled
4404,2358,1036,1,58.0,58.0,fulfilled
4405,2359,1001,2,36.0,72.0,fulfilled
4406,2360,1083,1,265.0,265.0,fulfilled
4407,2361,1140,2,240.0,480.0,fulfilled
4408,2361,1132,3,296.0,888.0,rejected_substitution
4409,2361,1061,1,310.0,310.0,fulfilled
4410,2362,1122,1,672.0,672.0,fulfilled
4411,2362,1068,1,270.0,270.0,fulfilled
4412,2362,1117,1,61.0,61.0,fulfilled
4413,2362,1032,2,173.0,346.0,substituted
4414,2363,1005,1,155.0,155.0,fulfilled
4415,2363,1100,1,548.0,548.0,fulfilled
4416,2363,1126,1,376.0,376.0,fulfilled
4417,2364,1129,2,649.0,1298.0,fulfilled
4418,2365,1117,2,61.0,122.0,fulfilled
4419,2366,1082,2,130.0,260.0,fulfilled
4420,2367,1132,3,296.0,888.0,fulfilled
4421,2367,1131,3,143.0,429.0,fulfilled
4422,2367,1082,3,130.0,390.0,fulfilled
4423,2367,1091,1,311.0,311.0,fulfilled
4424,2367,1131,1,143.0,143.0,rejected_substitution
4425,2367,1019,2,224.0,448.0,fulfilled
4426,2368,1118,2,93.0,186.0,fulfilled
4427,2368,1084,1,45.0,45.0,fulfilled
4428,2368,1015,1,115.0,115.0,out_of_stock_removed
4429,2368,1071,1,423.0,423.0,fulfilled
4430,2369,1097,3,336.0,1008.0,fulfilled
4431,2369,1084,3,45.0,135.0,fulfilled
4432,2370,1140,1,240.0,240.0,fulfilled
4433,2371,1024,1,236.0,236.0,rejected_substitution
4434,2371,1108,1,398.0,398.0,fulfilled
4435,2371,1132,3,296.0,888.0,fulfilled
4436,2371,1093,1,288.0,288.0,fulfilled
4437,2372,1126,2,376.0,752.0,fulfilled
4438,2372,1003,1,127.0,127.0,fulfilled
4439,2373,1141,1,664.0,664.0,fulfilled
4440,2374,1057,3,156.0,468.0,fulfilled
4441,2374,1117,1,61.0,61.0,fulfilled
4442,2374,1046,1,31.0,31.0,fulfilled
4443,2375,1132,1,296.0,296.0,fulfilled
4444,2376,1117,1,61.0,61.0,fulfilled
4445,2376,1080,1,187.0,187.0,fulfilled
4446,2376,1141,2,664.0,1328.0,fulfilled
4447,2377,1087,1,341.0,341.0,fulfilled
4448,2378,1118,1,93.0,93.0,fulfilled
4449,2379,1140,1,240.0,240.0,fulfilled
4450,2379,1066,1,203.0,203.0,fulfilled
4451,2380,1004,1,36.0,36.0,fulfilled
4452,2380,1018,3,177.0,531.0,fulfilled
4453,2381,1109,3,413.0,1239.0,fulfilled
4454,2382,1067,2,275.0,550.0,fulfilled
4455,2382,1114,1,156.0,156.0,fulfilled
4456,2383,1019,1,224.0,224.0,fulfilled
4457,2383,1001,2,36.0,72.0,out_of_stock_removed
4458,2383,1020,1,103.0,103.0,fulfilled
4459,2384,1046,1,31.0,31.0,fulfilled
4460,2384,1139,1,83.0,83.0,fulfilled
4461,2385,1022,2,240.0,480.0,fulfilled
4462,2385,1105,1,623.0,623.0,substituted
4463,2385,1120,3,475.0,1425.0,fulfilled
4464,2386,1114,1,156.0,156.0,fulfilled
4465,2386,1086,1,62.0,62.0,fulfilled
4466,2387,1065,1,388.0,388.0,fulfilled
4467,2387,1070,1,303.0,303.0,fulfilled
4468,2388,1015,2,115.0,230.0,fulfilled
4469,2389,1140,3,240.0,720.0,fulfilled
4470,2389,1120,2,475.0,950.0,rejected_substitution
4471,2389,1009,2,169.0,338.0,fulfilled
4472,2390,1093,3,288.0,864.0,fulfilled
4473,2391,1141,1,664.0,664.0,fulfilled
4474,2391,1070,3,303.0,909.0,fulfilled
4475,2391,1024,1,236.0,236.0,fulfilled
4476,2392,1129,1,649.0,649.0,fulfilled
4477,2393,1002,1,186.0,186.0,fulfilled
4478,2393,1087,3,341.0,1023.0,fulfilled
4479,2393,1134,3,935.0,2805.0,fulfilled
4480,2393,1019,1,224.0,224.0,substituted
4481,2393,1007,1,108.0,108.0,fulfilled
4482,2394,1116,1,486.0,486.0,fulfilled
4483,2395,1131,1,143.0,143.0,fulfilled
4484,2396,1098,2,599.0,1198.0,fulfilled
4485,2396,1066,1,203.0,203.0,out_of_stock_removed
4486,2397,1096,3,251.0,753.0,fulfilled
4487,2397,1083,1,265.0,265.0,fulfilled
4488,2398,1075,1,161.0,161.0,fulfilled
4489,2399,1126,1,376.0,376.0,fulfilled
4490,2400,1096,1,251.0,251.0,rejected_substitution
4491,2400,1140,1,240.0,240.0,fulfilled
4492,2401,1128,1,207.0,207.0,fulfilled
4493,2402,1006,1,31.0,31.0,fulfilled
4494,2402,1050,2,125.0,250.0,fulfilled
4495,2403,1070,1,303.0,303.0,fulfilled
4496,2403,1071,2,423.0,846.0,fulfilled
4497,2404,1007,1,108.0,108.0,fulfilled
4498,2405,1027,1,44.0,44.0,fulfilled
4499,2406,1108,1,398.0,398.0,fulfilled
4500,2406,1080,1,187.0,187.0,fulfilled
4501,2407,1141,1,664.0,664.0,fulfilled
4502,2408,1086,1,62.0,62.0,fulfilled
4503,2408,1038,1,50.0,50.0,fulfilled
4504,2409,1125,1,667.0,667.0,fulfilled
4505,2410,1070,1,303.0,303.0,fulfilled
4506,2411,1136,2,393.0,786.0,fulfilled
4507,2411,1055,1,91.0,91.0,fulfilled
4508,2412,1067,2,275.0,550.0,fulfilled
4509,2413,1007,1,108.0,108.0,fulfilled
4510,2413,1073,1,90.0,90.0,fulfilled
4511,2413,1027,1,44.0,44.0,fulfilled
4512,2414,1041,1,309.0,309.0,fulfilled
4513,2414,1037,1,116.0,116.0,fulfilled
4514,2414,1079,2,90.0,180.0,fulfilled
4515,2414,1028,1,311.0,311.0,fulfilled
4516,2415,1028,2,311.0,622.0,fulfilled
4517,2416,1092,3,327.0,981.0,fulfilled
4518,2416,1063,1,165.0,165.0,fulfilled
4519,2417,1015,2,115.0,230.0,fulfilled
4520,2418,1086,1,62.0,62.0,fulfilled
4521,2418,1079,1,90.0,90.0,fulfilled
4522,2418,1083,1,265.0,265.0,fulfilled
4523,2418,1015,1,115.0,115.0,fulfilled
4524,2419,1005,1,155.0,155.0,fulfilled
4525,2419,1003,2,127.0,254.0,fulfilled
4526,2420,1141,1,664.0,664.0,fulfilled
4527,2421,1010,1,254.0,254.0,fulfilled
4528,2421,1071,1,423.0,423.0,fulfilled
4529,2422,1124,1,482.0,482.0,fulfilled
4530,2422,1031,1,159.0,159.0,fulfilled
4531,2423,1112,1,610.0,610.0,fulfilled
4532,2424,1132,1,296.0,296.0,fulfilled
4533,2424,1070,1,303.0,303.0,fulfilled
4534,2424,1131,1,143.0,143.0,fulfilled
4535,2425,1143,2,259.0,518.0,fulfilled
4536,2426,1132,2,296.0,592.0,fulfilled
4537,2426,1141,2,664.0,1328.0,fulfilled
4538,2426,1050,1,125.0,125.0,rejected_substitution
4539,2427,1087,1,341.0,341.0,fulfilled
4540,2427,1110,1,577.0,577.0,rejected_substitution
4541,2427,1143,1,259.0,259.0,fulfilled
4542,2428,1131,3,143.0,429.0,fulfilled
4543,2428,1119,1,172.0,172.0,fulfilled
4544,2428,1108,1,398.0,398.0,fulfilled
4545,2428,1069,1,313.0,313.0,fulfilled
4546,2429,1069,1,313.0,313.0,fulfilled
4547,2429,1071,2,423.0,846.0,fulfilled
4548,2429,1066,3,203.0,609.0,out_of_stock_removed
4549,2430,1140,1,240.0,240.0,fulfilled
4550,2431,1097,1,336.0,336.0,fulfilled
4551,2432,1048,2,136.0,272.0,fulfilled
4552,2432,1141,1,664.0,664.0,fulfilled
4553,2433,1096,3,251.0,753.0,fulfilled
4554,2433,1063,1,165.0,165.0,fulfilled
4555,2434,1055,1,91.0,91.0,fulfilled
4556,2434,1093,1,288.0,288.0,fulfilled
4557,2435,1128,1,207.0,207.0,fulfilled
4558,2436,1002,2,186.0,372.0,fulfilled
4559,2436,1025,1,175.0,175.0,fulfilled
4560,2437,1059,1,444.0,444.0,fulfilled
4561,2437,1080,1,187.0,187.0,fulfilled
4562,2438,1140,1,240.0,240.0,fulfilled
4563,2438,1070,1,303.0,303.0,fulfilled
4564,2438,1035,1,297.0,297.0,fulfilled
4565,2439,1143,1,259.0,259.0,fulfilled
4566,2439,1083,1,265.0,265.0,fulfilled
4567,2440,1014,3,94.0,282.0,fulfilled
4568,2440,1046,1,31.0,31.0,fulfilled
4569,2440,1128,1,207.0,207.0,fulfilled
4570,2441,1119,2,172.0,344.0,fulfilled
4571,2442,1015,1,115.0,115.0,fulfilled
4572,2443,1064,1,255.0,255.0,fulfilled
4573,2444,1121,2,549.0,1098.0,fulfilled
4574,2445,1136,1,393.0,393.0,fulfilled
4575,2445,1080,3,187.0,561.0,fulfilled
4576,2446,1070,1,303.0,303.0,fulfilled
4577,2446,1065,2,388.0,776.0,out_of_stock_removed
4578,2447,1141,1,664.0,664.0,fulfilled
4579,2448,1146,1,911.0,911.0,fulfilled
4580,2448,1043,1,80.0,80.0,fulfilled
4581,2448,1133,1,586.0,586.0,fulfilled
4582,2448,1112,1,610.0,610.0,fulfilled
4583,2449,1074,3,153.0,459.0,fulfilled
4584,2449,1091,1,311.0,311.0,fulfilled
4585,2450,1109,1,413.0,413.0,fulfilled
4586,2450,1141,1,664.0,664.0,fulfilled
4587,2450,1141,1,664.0,664.0,fulfilled
4588,2451,1146,2,911.0,1822.0,fulfilled
4589,2452,1092,1,327.0,327.0,fulfilled
4590,2453,1038,1,50.0,50.0,fulfilled
4591,2453,1015,1,115.0,115.0,fulfilled
4592,2454,1026,2,210.0,420.0,fulfilled
4593,2455,1024,1,236.0,236.0,fulfilled
4594,2456,1005,1,155.0,155.0,fulfilled
4595,2456,1098,1,599.0,599.0,fulfilled
4596,2457,1143,1,259.0,259.0,substituted
4597,2457,1091,1,311.0,311.0,fulfilled
4598,2458,1024,1,236.0,236.0,substituted
4599,2458,1129,1,649.0,649.0,fulfilled
4600,2459,1115,1,460.0,460.0,fulfilled
4601,2459,1080,1,187.0,187.0,fulfilled
4602,2459,1060,2,211.0,422.0,fulfilled
4603,2460,1126,1,376.0,376.0,fulfilled
4604,2460,1125,1,667.0,667.0,fulfilled
4605,2460,1015,1,115.0,115.0,out_of_stock_removed
4606,2461,1072,2,76.0,152.0,fulfilled
4607,2461,1119,1,172.0,172.0,fulfilled
4608,2462,1023,2,87.0,174.0,substituted
4609,2463,1086,1,62.0,62.0,fulfilled
4610,2463,1104,1,737.0,737.0,fulfilled
4611,2464,1092,2,327.0,654.0,fulfilled
4612,2464,1081,1,37.0,37.0,fulfilled
4613,2465,1069,1,313.0,313.0,fulfilled
4614,2465,1003,1,127.0,127.0,fulfilled
4615,2466,1128,1,207.0,207.0,fulfilled
4616,2467,1114,3,156.0,468.0,fulfilled
4617,2467,1084,2,45.0,90.0,fulfilled
4618,2468,1053,1,37.0,37.0,fulfilled
4619,2468,1136,2,393.0,786.0,fulfilled
4620,2469,1028,1,311.0,311.0,fulfilled
4621,2470,1126,2,376.0,752.0,fulfilled
4622,2471,1081,1,37.0,37.0,fulfilled
4623,2471,1071,3,423.0,1269.0,fulfilled
4624,2471,1141,1,664.0,664.0,fulfilled
4625,2471,1046,1,31.0,31.0,fulfilled
4626,2472,1019,2,224.0,448.0,fulfilled
4627,2472,1108,1,398.0,398.0,fulfilled
4628,2472,1103,2,220.0,440.0,fulfilled
4629,2472,1045,1,114.0,114.0,fulfilled
4630,2473,1143,1,259.0,259.0,fulfilled
4631,2474,1143,3,259.0,777.0,fulfilled
4632,2475,1131,2,143.0,286.0,fulfilled
4633,2476,1107,1,665.0,665.0,fulfilled
4634,2477,1026,1,210.0,210.0,fulfilled
4635,2478,1001,1,36.0,36.0,fulfilled
4636,2478,1136,1,393.0,393.0,fulfilled
4637,2478,1132,1,296.0,296.0,fulfilled
4638,2479,1120,1,475.0,475.0,fulfilled
4639,2480,1080,1,187.0,187.0,fulfilled
4640,2481,1112,3,610.0,1830.0,fulfilled
4641,2481,1112,1,610.0,610.0,fulfilled
4642,2482,1126,1,376.0,376.0,fulfilled
4643,2483,1108,1,398.0,398.0,fulfilled
4644,2483,1104,1,737.0,737.0,fulfilled
4645,2483,1015,3,115.0,345.0,fulfilled
4646,2484,1013,1,97.0,97.0,fulfilled
4647,2485,1001,2,36.0,72.0,fulfilled
4648,2486,1012,1,192.0,192.0,fulfilled
4649,2487,1127,2,633.0,1266.0,fulfilled
4650,2487,1060,1,211.0,211.0,fulfilled
4651,2488,1015,1,115.0,115.0,fulfilled
4652,2488,1065,1,388.0,388.0,fulfilled
4653,2488,1109,1,413.0,413.0,fulfilled
4654,2489,1133,2,586.0,1172.0,fulfilled
4655,2489,1080,1,187.0,187.0,fulfilled
4656,2490,1123,2,208.0,416.0,fulfilled
4657,2491,1079,1,90.0,90.0,fulfilled
4658,2492,1084,1,45.0,45.0,fulfilled
4659,2493,1033,1,282.0,282.0,fulfilled
4660,2494,1141,3,664.0,1992.0,fulfilled
4661,2494,1090,1,305.0,305.0,fulfilled
4662,2495,1132,1,296.0,296.0,fulfilled
4663,2496,1121,1,549.0,549.0,fulfilled
4664,2497,1143,1,259.0,259.0,fulfilled
4665,2498,1054,1,49.0,49.0,fulfilled
4666,2499,1049,1,59.0,59.0,fulfilled
4667,2499,1005,1,155.0,155.0,fulfilled
4668,2500,1076,1,312.0,312.0,fulfilled
4669,2500,1015,3,115.0,345.0,fulfilled
4670,2501,1015,1,115.0,115.0,fulfilled
4671,2502,1092,1,327.0,327.0,out_of_stock_removed
4672,2502,1068,2,270.0,540.0,fulfilled
4673,2502,1141,1,664.0,664.0,fulfilled
4674,2503,1111,1,60.0,60.0,fulfilled
4675,2503,1132,1,296.0,296.0,fulfilled
4676,2503,1143,1,259.0,259.0,fulfilled
4677,2504,1141,1,664.0,664.0,fulfilled
4678,2505,1077,1,54.0,54.0,fulfilled
4679,2505,1140,1,240.0,240.0,rejected_substitution
4680,2505,1104,1,737.0,737.0,fulfilled
4681,2505,1128,1,207.0,207.0,fulfilled
4682,2506,1012,1,192.0,192.0,fulfilled
4683,2506,1005,1,155.0,155.0,fulfilled
4684,2507,1132,1,296.0,296.0,fulfilled
4685,2508,1143,1,259.0,259.0,fulfilled
4686,2508,1129,2,649.0,1298.0,fulfilled
4687,2508,1003,1,127.0,127.0,substituted
4688,2509,1091,1,311.0,311.0,fulfilled
4689,2509,1141,1,664.0,664.0,fulfilled
4690,2509,1093,3,288.0,864.0,fulfilled
4691,2510,1070,1,303.0,303.0,fulfilled
4692,2510,1009,3,169.0,507.0,fulfilled
4693,2511,1050,2,125.0,250.0,fulfilled
4694,2511,1142,1,147.0,147.0,fulfilled
4695,2511,1068,1,270.0,270.0,fulfilled
4696,2512,1103,1,220.0,220.0,fulfilled
4697,2512,1093,1,288.0,288.0,fulfilled
4698,2513,1059,1,444.0,444.0,fulfilled
4699,2513,1114,1,156.0,156.0,fulfilled
4700,2514,1141,1,664.0,664.0,fulfilled
4701,2515,1062,1,59.0,59.0,fulfilled
4702,2515,1114,1,156.0,156.0,fulfilled
4703,2516,1028,2,311.0,622.0,fulfilled
4704,2516,1136,1,393.0,393.0,fulfilled
4705,2517,1011,1,221.0,221.0,fulfilled
4706,2518,1091,2,311.0,622.0,fulfilled
4707,2518,1096,3,251.0,753.0,fulfilled
4708,2519,1103,2,220.0,440.0,fulfilled
4709,2520,1009,1,169.0,169.0,fulfilled
4710,2520,1041,1,309.0,309.0,fulfilled
4711,2521,1097,3,336.0,1008.0,fulfilled
4712,2521,1038,1,50.0,50.0,fulfilled
4713,2522,1072,1,76.0,76.0,fulfilled
4714,2523,1132,2,296.0,592.0,fulfilled
4715,2523,1143,2,259.0,518.0,fulfilled
4716,2524,1111,1,60.0,60.0,substituted
4717,2524,1009,1,169.0,169.0,fulfilled
4718,2525,1017,2,198.0,396.0,fulfilled
4719,2525,1048,1,136.0,136.0,fulfilled
4720,2526,1130,1,379.0,379.0,fulfilled
4721,2527,1102,2,887.0,1774.0,fulfilled
4722,2528,1141,1,664.0,664.0,fulfilled
4723,2529,1086,2,62.0,124.0,fulfilled
4724,2529,1013,1,97.0,97.0,fulfilled
4725,2530,1038,1,50.0,50.0,fulfilled
4726,2531,1128,1,207.0,207.0,fulfilled
4727,2531,1127,1,633.0,633.0,fulfilled
4728,2531,1122,3,672.0,2016.0,fulfilled
4729,2531,1141,1,664.0,664.0,fulfilled
4730,2532,1005,1,155.0,155.0,fulfilled
4731,2532,1012,3,192.0,576.0,fulfilled
4732,2532,1076,1,312.0,312.0,fulfilled
4733,2532,1051,2,158.0,316.0,rejected_substitution
4734,2533,1066,3,203.0,609.0,fulfilled
4735,2533,1086,2,62.0,124.0,fulfilled
4736,2533,1131,1,143.0,143.0,fulfilled
4737,2533,1039,1,182.0,182.0,fulfilled
4738,2534,1097,1,336.0,336.0,fulfilled
4739,2535,1037,1,116.0,116.0,fulfilled
4740,2535,1013,2,97.0,194.0,fulfilled
4741,2536,1007,1,108.0,108.0,fulfilled
4742,2537,1070,1,303.0,303.0,fulfilled
4743,2538,1114,1,156.0,156.0,fulfilled
4744,2539,1072,2,76.0,152.0,fulfilled
4745,2539,1029,1,238.0,238.0,fulfilled
4746,2539,1009,2,169.0,338.0,substituted
4747,2540,1072,2,76.0,152.0,fulfilled
4748,2540,1141,1,664.0,664.0,fulfilled
4749,2541,1096,2,251.0,502.0,fulfilled
4750,2542,1076,1,312.0,312.0,fulfilled
4751,2543,1131,1,143.0,143.0,fulfilled
4752,2543,1015,1,115.0,115.0,fulfilled
4753,2543,1063,2,165.0,330.0,fulfilled
4754,2544,1084,1,45.0,45.0,fulfilled
4755,2545,1019,1,224.0,224.0,substituted
4756,2546,1060,2,211.0,422.0,fulfilled
4757,2547,1070,1,303.0,303.0,fulfilled
4758,2547,1019,1,224.0,224.0,fulfilled
4759,2548,1015,1,115.0,115.0,fulfilled
4760,2549,1056,1,180.0,180.0,fulfilled
4761,2549,1144,1,438.0,438.0,fulfilled
4762,2549,1042,1,235.0,235.0,fulfilled
4763,2550,1136,1,393.0,393.0,rejected_substitution
4764,2551,1046,1,31.0,31.0,substituted
4765,2551,1068,2,270.0,540.0,fulfilled
4766,2551,1145,1,1144.0,1144.0,substituted
4767,2551,1103,1,220.0,220.0,fulfilled
4768,2552,1091,1,311.0,311.0,fulfilled
4769,2553,1042,1,235.0,235.0,fulfilled
4770,2554,1005,1,155.0,155.0,fulfilled
4771,2554,1133,1,586.0,586.0,fulfilled
4772,2554,1001,2,36.0,72.0,fulfilled
4773,2555,1109,1,413.0,413.0,fulfilled
4774,2556,1003,1,127.0,127.0,fulfilled
4775,2556,1002,2,186.0,372.0,out_of_stock_removed
4776,2556,1025,2,175.0,350.0,substituted
4777,2556,1034,1,70.0,70.0,fulfilled
4778,2557,1085,3,200.0,600.0,fulfilled
