event_id,session_id,stage,product_id,event_time
28060,5382,order_placed,,2025-01-01 22:25:00
28061,5383,session_start,,2025-06-22 11:37:00
28062,5383,product_view,1128,2025-06-22 11:38:00
28063,5383,product_view,1070,2025-06-22 11:39:00
28064,5383,add_to_cart,1128,2025-06-22 11:40:00
28065,5383,add_to_cart,1070,2025-06-22 11:41:00
28066,5383,checkout_start,,2025-06-22 11:42:00
28067,5383,order_placed,,2025-06-22 11:43:00
28068,5384,session_start,,2025-03-15 19:26:00
28069,5384,product_view,1099,2025-03-15 19:27:00
28070,5384,product_view,1055,2025-03-15 19:28:00
28071,5384,product_view,1094,2025-03-15 19:29:00
28072,5384,add_to_cart,1055,2025-03-15 19:30:00
28073,5384,add_to_cart,1094,2025-03-15 19:31:00
28074,5384,checkout_start,,2025-03-15 19:32:00
28075,5384,order_placed,,2025-03-15 19:33:00
28076,5385,session_start,,2025-04-24 20:26:00
28077,5385,product_view,1122,2025-04-24 20:27:00
28078,5385,product_view,1131,2025-04-24 20:28:00
28079,5385,product_view,1098,2025-04-24 20:29:00
28080,5385,product_view,1075,2025-04-24 20:30:00
28081,5385,add_to_cart,1131,2025-04-24 20:31:00
28082,5385,add_to_cart,1075,2025-04-24 20:32:00
28083,5385,checkout_start,,2025-04-24 20:33:00
28084,5386,session_start,,2025-03-31 07:03:00
28085,5386,product_view,1017,2025-03-31 07:04:00
28086,5386,product_view,1135,2025-03-31 07:05:00
28087,5386,product_view,1115,2025-03-31 07:06:00
28088,5386,product_view,1046,2025-03-31 07:07:00
28089,5386,add_to_cart,1046,2025-03-31 07:08:00
28090,5386,checkout_start,,2025-03-31 07:09:00
28091,5386,order_placed,,2025-03-31 07:10:00
28092,5387,session_start,,2025-01-18 06:32:00
28093,5387,product_view,1061,2025-01-18 06:33:00
28094,5387,add_to_cart,1061,2025-01-18 06:34:00
28095,5387,checkout_start,,2025-01-18 06:35:00
28096,5387,order_placed,,2025-01-18 06:36:00
28097,5388,session_start,,2025-02-13 19:14:00
28098,5388,product_view,1075,2025-02-13 19:15:00
28099,5388,add_to_cart,1075,2025-02-13 19:16:00
28100,5388,checkout_start,,2025-02-13 19:17:00
28101,5388,order_placed,,2025-02-13 19:18:00
28102,5389,session_start,,2025-01-02 09:58:00
28103,5389,product_view,1054,2025-01-02 09:59:00
28104,5389,product_view,1030,2025-01-02 10:00:00
28105,5389,product_view,1097,2025-01-02 10:01:00
28106,5390,session_start,,2025-04-04 06:55:00
28107,5390,product_view,1097,2025-04-04 06:56:00
28108,5390,product_view,1015,2025-04-04 06:57:00
28109,5390,product_view,1086,2025-04-04 06:58:00
28110,5391,session_start,,2025-02-15 18:44:00
28111,5391,product_view,1024,2025-02-15 18:45:00
28112,5391,product_view,1141,2025-02-15 18:46:00
28113,5391,product_view,1081,2025-02-15 18:47:00
28114,5391,product_view,1105,2025-02-15 18:48:00
28115,5391,add_to_cart,1105,2025-02-15 18:49:00
28116,5391,checkout_start,,2025-02-15 18:50:00
28117,5392,session_start,,2025-01-20 20:17:00
28118,5393,session_start,,2025-01-20 22:44:00
28119,5393,product_view,1015,2025-01-20 22:45:00
28120,5393,product_view,1015,2025-01-20 22:46:00
28121,5393,product_view,1007,2025-01-20 22:47:00
28122,5393,product_view,1126,2025-01-20 22:48:00
28123,5393,product_view,1022,2025-01-20 22:49:00
28124,5393,product_view,1146,2025-01-20 22:50:00
28125,5393,add_to_cart,1126,2025-01-20 22:51:00
28126,5394,session_start,,2025-01-23 18:26:00
28127,5395,session_start,,2025-04-03 19:57:00
28128,5395,product_view,1104,2025-04-03 19:58:00
28129,5396,session_start,,2025-04-12 11:06:00
28130,5396,product_view,1071,2025-04-12 11:07:00
28131,5396,product_view,1141,2025-04-12 11:08:00
28132,5396,product_view,1102,2025-04-12 11:09:00
28133,5396,product_view,1021,2025-04-12 11:10:00
28134,5396,add_to_cart,1141,2025-04-12 11:11:00
28135,5396,add_to_cart,1021,2025-04-12 11:12:00
28136,5397,session_start,,2025-02-07 09:54:00
28137,5397,product_view,1114,2025-02-07 09:55:00
28138,5397,product_view,1141,2025-02-07 09:56:00
28139,5397,product_view,1030,2025-02-07 09:57:00
28140,5398,session_start,,2025-01-10 20:24:00
28141,5398,product_view,1143,2025-01-10 20:25:00
28142,5398,product_view,1141,2025-01-10 20:26:00
28143,5398,product_view,1015,2025-01-10 20:27:00
28144,5398,add_to_cart,1141,2025-01-10 20:28:00
28145,5398,checkout_start,,2025-01-10 20:29:00
28146,5398,order_placed,,2025-01-10 20:30:00
28147,5399,session_start,,2025-06-17 06:33:00
28148,5399,product_view,1115,2025-06-17 06:34:00
28149,5399,product_view,1023,2025-06-17 06:35:00
28150,5399,product_view,1015,2025-06-17 06:36:00
28151,5399,product_view,1015,2025-06-17 06:37:00
28152,5399,product_view,1106,2025-06-17 06:38:00
28153,5399,product_view,1143,2025-06-17 06:39:00
28154,5399,add_to_cart,1015,2025-06-17 06:40:00
28155,5399,add_to_cart,1106,2025-06-17 06:41:00
28156,5399,add_to_cart,1143,2025-06-17 06:42:00
28157,5400,session_start,,2025-01-16 19:07:00
28158,5401,session_start,,2025-05-09 19:11:00
28159,5401,product_view,1064,2025-05-09 19:12:00
28160,5401,product_view,1041,2025-05-09 19:13:00
28161,5401,add_to_cart,1041,2025-05-09 19:14:00
28162,5401,checkout_start,,2025-05-09 19:15:00
28163,5401,order_placed,,2025-05-09 19:16:00
28164,5402,session_start,,2025-02-06 17:28:00
28165,5402,product_view,1028,2025-02-06 17:29:00
28166,5402,product_view,1015,2025-02-06 17:30:00
28167,5402,product_view,1103,2025-02-06 17:31:00
28168,5402,product_view,1131,2025-02-06 17:32:00
28169,5402,product_view,1034,2025-02-06 17:33:00
28170,5402,product_view,1024,2025-02-06 17:34:00
28171,5403,session_start,,2025-04-27 08:29:00
28172,5403,product_view,1055,2025-04-27 08:30:00
28173,5403,product_view,1142,2025-04-27 08:31:00
28174,5403,product_view,1079,2025-04-27 08:32:00
28175,5403,product_view,1039,2025-04-27 08:33:00
28176,5403,product_view,1107,2025-04-27 08:34:00
28177,5403,add_to_cart,1055,2025-04-27 08:35:00
28178,5403,add_to_cart,1142,2025-04-27 08:36:00
28179,5403,add_to_cart,1079,2025-04-27 08:37:00
28180,5403,add_to_cart,1039,2025-04-27 08:38:00
28181,5403,checkout_start,,2025-04-27 08:39:00
28182,5403,order_placed,,2025-04-27 08:40:00
28183,5404,session_start,,2025-04-07 18:49:00
28184,5405,session_start,,2025-01-13 08:08:00
28185,5405,product_view,1024,2025-01-13 08:09:00
28186,5405,product_view,1124,2025-01-13 08:10:00
28187,5405,product_view,1105,2025-01-13 08:11:00
28188,5405,product_view,1141,2025-01-13 08:12:00
28189,5405,product_view,1061,2025-01-13 08:13:00
28190,5405,product_view,1005,2025-01-13 08:14:00
28191,5405,add_to_cart,1024,2025-01-13 08:15:00
28192,5405,add_to_cart,1124,2025-01-13 08:16:00
28193,5405,add_to_cart,1105,2025-01-13 08:17:00
28194,5405,add_to_cart,1061,2025-01-13 08:18:00
28195,5406,session_start,,2025-05-07 23:20:00
28196,5407,session_start,,2025-03-17 15:21:00
28197,5407,product_view,1071,2025-03-17 15:22:00
28198,5408,session_start,,2025-06-05 21:37:00
28199,5408,product_view,1089,2025-06-05 21:38:00
28200,5408,product_view,1070,2025-06-05 21:39:00
28201,5408,product_view,1110,2025-06-05 21:40:00
28202,5408,product_view,1124,2025-06-05 21:41:00
28203,5408,product_view,1082,2025-06-05 21:42:00
28204,5408,add_to_cart,1124,2025-06-05 21:43:00
28205,5408,add_to_cart,1082,2025-06-05 21:44:00
28206,5408,checkout_start,,2025-06-05 21:45:00
28207,5408,order_placed,,2025-06-05 21:46:00
28208,5409,session_start,,2025-06-03 23:58:00
28209,5409,product_view,1028,2025-06-03 23:59:00
28210,5409,product_view,1072,2025-06-04 00:00:00
28211,5409,add_to_cart,1028,2025-06-04 00:01:00
28212,5409,add_to_cart,1072,2025-06-04 00:02:00
28213,5409,checkout_start,,2025-06-04 00:03:00
28214,5409,order_placed,,2025-06-04 00:04:00
28215,5410,session_start,,2025-05-18 13:31:00
28216,5410,product_view,1077,2025-05-18 13:32:00
28217,5410,product_view,1003,2025-05-18 13:33:00
28218,5410,add_to_cart,1003,2025-05-18 13:34:00
28219,5410,checkout_start,,2025-05-18 13:35:00
28220,5410,order_placed,,2025-05-18 13:36:00
28221,5411,session_start,,2025-06-27 15:29:00
28222,5412,session_start,,2025-05-01 11:24:00
28223,5412,product_view,1133,2025-05-01 11:25:00
28224,5412,product_view,1069,2025-05-01 11:26:00
28225,5412,product_view,1017,2025-05-01 11:27:00
28226,5412,add_to_cart,1133,2025-05-01 11:28:00
28227,5412,add_to_cart,1069,2025-05-01 11:29:00
28228,5412,checkout_start,,2025-05-01 11:30:00
28229,5412,order_placed,,2025-05-01 11:31:00
28230,5413,session_start,,2025-03-20 23:52:00
28231,5413,product_view,1132,2025-03-20 23:53:00
28232,5413,product_view,1024,2025-03-20 23:54:00
28233,5413,product_view,1001,2025-03-20 23:55:00
28234,5413,product_view,1061,2025-03-20 23:56:00
28235,5413,product_view,1053,2025-03-20 23:57:00
28236,5413,product_view,1078,2025-03-20 23:58:00
28237,5413,add_to_cart,1024,2025-03-20 23:59:00
28238,5413,add_to_cart,1001,2025-03-21 00:00:00
28239,5413,add_to_cart,1061,2025-03-21 00:01:00
28240,5413,checkout_start,,2025-03-21 00:02:00
28241,5413,order_placed,,2025-03-21 00:03:00
28242,5414,session_start,,2025-02-10 11:02:00
28243,5414,product_view,1097,2025-02-10 11:03:00
28244,5414,product_view,1120,2025-02-10 11:04:00
28245,5414,product_view,1087,2025-02-10 11:05:00
28246,5414,add_to_cart,1087,2025-02-10 11:06:00
28247,5415,session_start,,2025-05-06 23:53:00
28248,5415,product_view,1028,2025-05-06 23:54:00
28249,5415,product_view,1131,2025-05-06 23:55:00
28250,5415,product_view,1063,2025-05-06 23:56:00
28251,5415,product_view,1013,2025-05-06 23:57:00
28252,5415,product_view,1063,2025-05-06 23:58:00
28253,5415,product_view,1101,2025-05-06 23:59:00
28254,5415,add_to_cart,1131,2025-05-07 00:00:00
28255,5415,checkout_start,,2025-05-07 00:01:00
28256,5415,order_placed,,2025-05-07 00:02:00
28257,5416,session_start,,2025-02-14 15:18:00
28258,5416,product_view,1132,2025-02-14 15:19:00
28259,5417,session_start,,2025-03-11 22:32:00
28260,5417,product_view,1026,2025-03-11 22:33:00
28261,5417,product_view,1128,2025-03-11 22:34:00
28262,5418,session_start,,2025-03-21 15:04:00
28263,5419,session_start,,2025-02-05 23:58:00
28264,5419,product_view,1100,2025-02-05 23:59:00
28265,5419,product_view,1018,2025-02-06 00:00:00
28266,5419,product_view,1003,2025-02-06 00:01:00
28267,5419,product_view,1053,2025-02-06 00:02:00
28268,5419,product_view,1065,2025-02-06 00:03:00
28269,5419,product_view,1013,2025-02-06 00:04:00
28270,5419,add_to_cart,1053,2025-02-06 00:05:00
28271,5420,session_start,,2025-06-13 06:44:00
28272,5420,product_view,1128,2025-06-13 06:45:00
28273,5420,product_view,1077,2025-06-13 06:46:00
28274,5420,product_view,1116,2025-06-13 06:47:00
28275,5420,product_view,1020,2025-06-13 06:48:00
28276,5421,session_start,,2025-02-28 20:18:00
28277,5421,product_view,1132,2025-02-28 20:19:00
28278,5421,product_view,1132,2025-02-28 20:20:00
28279,5421,product_view,1049,2025-02-28 20:21:00
28280,5421,product_view,1095,2025-02-28 20:22:00
28281,5421,product_view,1005,2025-02-28 20:23:00
28282,5421,product_view,1072,2025-02-28 20:24:00
28283,5421,add_to_cart,1132,2025-02-28 20:25:00
28284,5421,add_to_cart,1049,2025-02-28 20:26:00
28285,5421,add_to_cart,1095,2025-02-28 20:27:00
28286,5421,checkout_start,,2025-02-28 20:28:00
28287,5421,order_placed,,2025-02-28 20:29:00
28288,5422,session_start,,2025-06-14 14:43:00
28289,5422,product_view,1140,2025-06-14 14:44:00
28290,5422,product_view,1136,2025-06-14 14:45:00
28291,5422,product_view,1140,2025-06-14 14:46:00
28292,5422,product_view,1143,2025-06-14 14:47:00
28293,5422,product_view,1061,2025-06-14 14:48:00
28294,5422,add_to_cart,1140,2025-06-14 14:49:00
28295,5422,checkout_start,,2025-06-14 14:50:00
28296,5422,order_placed,,2025-06-14 14:51:00
28297,5423,session_start,,2025-01-14 14:22:00
28298,5423,product_view,1098,2025-01-14 14:23:00
28299,5423,add_to_cart,1098,2025-01-14 14:24:00
28300,5423,checkout_start,,2025-01-14 14:25:00
28301,5423,order_placed,,2025-01-14 14:26:00
28302,5424,session_start,,2025-05-31 17:24:00
28303,5425,session_start,,2025-01-17 09:06:00
28304,5426,session_start,,2025-03-10 10:27:00
28305,5426,product_view,1089,2025-03-10 10:28:00
28306,5427,session_start,,2025-03-06 19:25:00
28307,5427,product_view,1015,2025-03-06 19:26:00
28308,5427,product_view,1015,2025-03-06 19:27:00
28309,5427,product_view,1005,2025-03-06 19:28:00
28310,5427,product_view,1132,2025-03-06 19:29:00
28311,5427,product_view,1132,2025-03-06 19:30:00
28312,5427,add_to_cart,1015,2025-03-06 19:31:00
28313,5427,add_to_cart,1005,2025-03-06 19:32:00
28314,5427,add_to_cart,1132,2025-03-06 19:33:00
28315,5427,checkout_start,,2025-03-06 19:34:00
28316,5427,order_placed,,2025-03-06 19:35:00
28317,5428,session_start,,2025-05-12 16:24:00
28318,5428,product_view,1111,2025-05-12 16:25:00
28319,5428,product_view,1140,2025-05-12 16:26:00
28320,5428,product_view,1081,2025-05-12 16:27:00
28321,5428,product_view,1146,2025-05-12 16:28:00
28322,5428,product_view,1017,2025-05-12 16:29:00
28323,5428,product_view,1082,2025-05-12 16:30:00
28324,5428,add_to_cart,1081,2025-05-12 16:31:00
28325,5428,add_to_cart,1146,2025-05-12 16:32:00
28326,5428,add_to_cart,1017,2025-05-12 16:33:00
28327,5429,session_start,,2025-01-20 06:27:00
28328,5429,product_view,1128,2025-01-20 06:28:00
28329,5430,session_start,,2025-01-10 14:36:00
28330,5431,session_start,,2025-01-06 23:44:00
28331,5432,session_start,,2025-02-22 09:07:00
28332,5433,session_start,,2025-05-29 09:25:00
28333,5433,product_view,1038,2025-05-29 09:26:00
28334,5433,product_view,1026,2025-05-29 09:27:00
28335,5433,product_view,1057,2025-05-29 09:28:00
28336,5433,product_view,1016,2025-05-29 09:29:00
28337,5433,add_to_cart,1057,2025-05-29 09:30:00
28338,5433,checkout_start,,2025-05-29 09:31:00
28339,5433,order_placed,,2025-05-29 09:32:00
28340,5434,session_start,,2025-04-12 16:35:00
28341,5434,product_view,1076,2025-04-12 16:36:00
28342,5434,product_view,1040,2025-04-12 16:37:00
28343,5434,add_to_cart,1040,2025-04-12 16:38:00
28344,5434,checkout_start,,2025-04-12 16:39:00
28345,5434,order_placed,,2025-04-12 16:40:00
28346,5435,session_start,,2025-02-19 15:22:00
28347,5435,product_view,1034,2025-02-19 15:23:00
28348,5435,product_view,1081,2025-02-19 15:24:00
28349,5435,product_view,1061,2025-02-19 15:25:00
28350,5435,product_view,1059,2025-02-19 15:26:00
28351,5435,product_view,1019,2025-02-19 15:27:00
28352,5435,add_to_cart,1081,2025-02-19 15:28:00
28353,5435,add_to_cart,1059,2025-02-19 15:29:00
28354,5435,checkout_start,,2025-02-19 15:30:00
28355,5436,session_start,,2025-01-02 16:32:00
28356,5436,product_view,1143,2025-01-02 16:33:00
28357,5436,product_view,1086,2025-01-02 16:34:00
28358,5436,product_view,1135,2025-01-02 16:35:00
28359,5436,product_view,1015,2025-01-02 16:36:00
28360,5436,product_view,1102,2025-01-02 16:37:00
28361,5436,add_to_cart,1135,2025-01-02 16:38:00
28362,5436,checkout_start,,2025-01-02 16:39:00
28363,5437,session_start,,2025-03-27 19:14:00
28364,5437,product_view,1062,2025-03-27 19:15:00
28365,5437,product_view,1112,2025-03-27 19:16:00
28366,5437,product_view,1132,2025-03-27 19:17:00
28367,5437,product_view,1101,2025-03-27 19:18:00
28368,5437,product_view,1003,2025-03-27 19:19:00
28369,5437,add_to_cart,1101,2025-03-27 19:20:00
28370,5437,checkout_start,,2025-03-27 19:21:00
28371,5437,order_placed,,2025-03-27 19:22:00
28372,5438,session_start,,2025-03-27 17:32:00
28373,5438,product_view,1142,2025-03-27 17:33:00
28374,5438,product_view,1125,2025-03-27 17:34:00
28375,5438,product_view,1132,2025-03-27 17:35:00
28376,5438,product_view,1131,2025-03-27 17:36:00
28377,5438,product_view,1132,2025-03-27 17:37:00
28378,5438,product_view,1003,2025-03-27 17:38:00
28379,5438,add_to_cart,1125,2025-03-27 17:39:00
28380,5438,checkout_start,,2025-03-27 17:40:00
28381,5438,order_placed,,2025-03-27 17:41:00
28382,5439,session_start,,2025-01-12 20:38:00
28383,5440,session_start,,2025-02-10 16:35:00
28384,5440,product_view,1012,2025-02-10 16:36:00
28385,5440,add_to_cart,1012,2025-02-10 16:37:00
28386,5441,session_start,,2025-02-22 11:24:00
28387,5441,product_view,1015,2025-02-22 11:25:00
28388,5441,product_view,1131,2025-02-22 11:26:00
28389,5441,product_view,1114,2025-02-22 11:27:00
28390,5441,product_view,1131,2025-02-22 11:28:00
28391,5441,product_view,1136,2025-02-22 11:29:00
28392,5441,product_view,1097,2025-02-22 11:30:00
28393,5442,session_start,,2025-06-27 18:13:00
28394,5443,session_start,,2025-01-11 06:00:00
28395,5443,product_view,1103,2025-01-11 06:01:00
28396,5443,product_view,1096,2025-01-11 06:02:00
28397,5443,product_view,1132,2025-01-11 06:03:00
28398,5444,session_start,,2025-06-16 09:05:00
28399,5444,product_view,1136,2025-06-16 09:06:00
28400,5444,product_view,1035,2025-06-16 09:07:00
28401,5444,product_view,1136,2025-06-16 09:08:00
28402,5444,product_view,1013,2025-06-16 09:09:00
28403,5444,product_view,1005,2025-06-16 09:10:00
28404,5444,product_view,1130,2025-06-16 09:11:00
28405,5444,add_to_cart,1136,2025-06-16 09:12:00
28406,5444,checkout_start,,2025-06-16 09:13:00
28407,5444,order_placed,,2025-06-16 09:14:00
28408,5445,session_start,,2025-01-14 13:01:00
28409,5445,product_view,1087,2025-01-14 13:02:00
28410,5445,product_view,1028,2025-01-14 13:03:00
28411,5445,product_view,1117,2025-01-14 13:04:00
28412,5445,product_view,1046,2025-01-14 13:05:00
28413,5445,product_view,1112,2025-01-14 13:06:00
28414,5445,add_to_cart,1117,2025-01-14 13:07:00
28415,5445,checkout_start,,2025-01-14 13:08:00
28416,5445,order_placed,,2025-01-14 13:09:00
28417,5446,session_start,,2025-01-04 10:57:00
28418,5447,session_start,,2025-02-08 07:11:00
28419,5447,product_view,1136,2025-02-08 07:12:00
28420,5447,product_view,1076,2025-02-08 07:13:00
28421,5447,add_to_cart,1136,2025-02-08 07:14:00
28422,5447,add_to_cart,1076,2025-02-08 07:15:00
28423,5447,checkout_start,,2025-02-08 07:16:00
28424,5447,order_placed,,2025-02-08 07:17:00
28425,5448,session_start,,2025-05-14 21:54:00
28426,5448,product_view,1125,2025-05-14 21:55:00
28427,5448,product_view,1077,2025-05-14 21:56:00
28428,5448,product_view,1097,2025-05-14 21:57:00
28429,5448,product_view,1003,2025-05-14 21:58:00
28430,5448,add_to_cart,1125,2025-05-14 21:59:00
28431,5448,add_to_cart,1077,2025-05-14 22:00:00
28432,5448,checkout_start,,2025-05-14 22:01:00
28433,5448,order_placed,,2025-05-14 22:02:00
28434,5449,session_start,,2025-05-28 23:37:00
28435,5450,session_start,,2025-04-30 17:03:00
28436,5450,product_view,1110,2025-04-30 17:04:00
28437,5450,product_view,1132,2025-04-30 17:05:00
28438,5451,session_start,,2025-06-16 22:50:00
28439,5451,product_view,1019,2025-06-16 22:51:00
28440,5451,product_view,1092,2025-06-16 22:52:00
28441,5451,product_view,1141,2025-06-16 22:53:00
28442,5452,session_start,,2025-06-28 13:02:00
28443,5452,product_view,1011,2025-06-28 13:03:00
28444,5453,session_start,,2025-03-13 08:24:00
28445,5454,session_start,,2025-03-05 16:46:00
28446,5455,session_start,,2025-01-19 09:36:00
28447,5456,session_start,,2025-05-09 13:53:00
28448,5456,product_view,1015,2025-05-09 13:54:00
28449,5456,product_view,1053,2025-05-09 13:55:00
28450,5456,product_view,1091,2025-05-09 13:56:00
28451,5456,product_view,1009,2025-05-09 13:57:00
28452,5457,session_start,,2025-05-18 15:48:00
28453,5457,product_view,1143,2025-05-18 15:49:00
28454,5457,product_view,1010,2025-05-18 15:50:00
28455,5457,product_view,1019,2025-05-18 15:51:00
28456,5457,product_view,1001,2025-05-18 15:52:00
28457,5457,product_view,1088,2025-05-18 15:53:00
28458,5457,product_view,1070,2025-05-18 15:54:00
28459,5457,add_to_cart,1070,2025-05-18 15:55:00
28460,5457,checkout_start,,2025-05-18 15:56:00
28461,5457,order_placed,,2025-05-18 15:57:00
28462,5458,session_start,,2025-03-20 11:11:00
28463,5458,product_view,1091,2025-03-20 11:12:00
28464,5458,product_view,1126,2025-03-20 11:13:00
28465,5459,session_start,,2025-05-06 07:45:00
28466,5460,session_start,,2025-06-15 09:54:00
28467,5460,product_view,1053,2025-06-15 09:55:00
28468,5460,product_view,1093,2025-06-15 09:56:00
28469,5460,product_view,1113,2025-06-15 09:57:00
28470,5460,product_view,1139,2025-06-15 09:58:00
28471,5460,product_view,1049,2025-06-15 09:59:00
28472,5461,session_start,,2025-05-28 08:56:00
28473,5461,product_view,1097,2025-05-28 08:57:00
28474,5461,product_view,1098,2025-05-28 08:58:00
28475,5461,product_view,1015,2025-05-28 08:59:00
28476,5461,product_view,1046,2025-05-28 09:00:00
28477,5461,add_to_cart,1046,2025-05-28 09:01:00
28478,5461,checkout_start,,2025-05-28 09:02:00
28479,5461,order_placed,,2025-05-28 09:03:00
28480,5462,session_start,,2025-01-19 21:39:00
28481,5462,product_view,1143,2025-01-19 21:40:00
28482,5462,product_view,1144,2025-01-19 21:41:00
28483,5462,product_view,1084,2025-01-19 21:42:00
28484,5462,product_view,1046,2025-01-19 21:43:00
28485,5462,product_view,1050,2025-01-19 21:44:00
28486,5463,session_start,,2025-01-27 20:53:00
28487,5463,product_view,1091,2025-01-27 20:54:00
28488,5463,product_view,1037,2025-01-27 20:55:00
28489,5463,product_view,1141,2025-01-27 20:56:00
28490,5463,product_view,1143,2025-01-27 20:57:00
28491,5463,add_to_cart,1091,2025-01-27 20:58:00
28492,5463,add_to_cart,1037,2025-01-27 20:59:00
28493,5464,session_start,,2025-04-25 10:45:00
28494,5464,product_view,1072,2025-04-25 10:46:00
28495,5464,product_view,1108,2025-04-25 10:47:00
28496,5464,product_view,1132,2025-04-25 10:48:00
28497,5464,product_view,1143,2025-04-25 10:49:00
28498,5464,product_view,1111,2025-04-25 10:50:00
28499,5464,add_to_cart,1072,2025-04-25 10:51:00
28500,5464,add_to_cart,1108,2025-04-25 10:52:00
28501,5464,add_to_cart,1132,2025-04-25 10:53:00
28502,5464,add_to_cart,1143,2025-04-25 10:54:00
28503,5464,add_to_cart,1111,2025-04-25 10:55:00
28504,5464,checkout_start,,2025-04-25 10:56:00
28505,5464,order_placed,,2025-04-25 10:57:00
28506,5465,session_start,,2025-03-02 07:53:00
28507,5465,product_view,1143,2025-03-02 07:54:00
28508,5465,product_view,1142,2025-03-02 07:55:00
28509,5465,product_view,1053,2025-03-02 07:56:00
28510,5465,product_view,1144,2025-03-02 07:57:00
28511,5465,add_to_cart,1143,2025-03-02 07:58:00
28512,5465,add_to_cart,1142,2025-03-02 07:59:00
28513,5465,add_to_cart,1144,2025-03-02 08:00:00
28514,5466,session_start,,2025-01-16 12:24:00
28515,5467,session_start,,2025-03-04 08:06:00
28516,5467,product_view,1136,2025-03-04 08:07:00
28517,5467,product_view,1036,2025-03-04 08:08:00
28518,5467,product_view,1132,2025-03-04 08:09:00
28519,5467,add_to_cart,1036,2025-03-04 08:10:00
28520,5467,checkout_start,,2025-03-04 08:11:00
28521,5467,order_placed,,2025-03-04 08:12:00
28522,5468,session_start,,2025-03-16 13:37:00
28523,5468,product_view,1015,2025-03-16 13:38:00
28524,5468,product_view,1015,2025-03-16 13:39:00
28525,5468,product_view,1014,2025-03-16 13:40:00
28526,5468,add_to_cart,1015,2025-03-16 13:41:00
28527,5468,add_to_cart,1014,2025-03-16 13:42:00
28528,5468,checkout_start,,2025-03-16 13:43:00
28529,5468,order_placed,,2025-03-16 13:44:00
28530,5469,session_start,,2025-02-10 16:01:00
28531,5469,product_view,1108,2025-02-10 16:02:00
28532,5469,product_view,1030,2025-02-10 16:03:00
28533,5469,product_view,1107,2025-02-10 16:04:00
28534,5469,product_view,1117,2025-02-10 16:05:00
28535,5469,product_view,1140,2025-02-10 16:06:00
28536,5469,product_view,1129,2025-02-10 16:07:00
28537,5469,add_to_cart,1108,2025-02-10 16:08:00
28538,5469,add_to_cart,1030,2025-02-10 16:09:00
28539,5469,checkout_start,,2025-02-10 16:10:00
28540,5469,order_placed,,2025-02-10 16:11:00
28541,5470,session_start,,2025-04-17 22:19:00
28542,5470,product_view,1080,2025-04-17 22:20:00
28543,5470,product_view,1031,2025-04-17 22:21:00
28544,5470,product_view,1007,2025-04-17 22:22:00
28545,5470,product_view,1021,2025-04-17 22:23:00
28546,5470,product_view,1132,2025-04-17 22:24:00
28547,5470,add_to_cart,1080,2025-04-17 22:25:00
28548,5470,add_to_cart,1021,2025-04-17 22:26:00
28549,5470,add_to_cart,1132,2025-04-17 22:27:00
28550,5470,checkout_start,,2025-04-17 22:28:00
28551,5471,session_start,,2025-02-17 17:35:00
28552,5472,session_start,,2025-04-13 21:04:00
28553,5472,product_view,1115,2025-04-13 21:05:00
28554,5473,session_start,,2025-04-26 13:37:00
28555,5474,session_start,,2025-03-08 08:11:00
28556,5474,product_view,1141,2025-03-08 08:12:00
28557,5474,product_view,1078,2025-03-08 08:13:00
28558,5474,product_view,1117,2025-03-08 08:14:00
28559,5474,product_view,1003,2025-03-08 08:15:00
28560,5474,add_to_cart,1141,2025-03-08 08:16:00
28561,5474,add_to_cart,1078,2025-03-08 08:17:00
28562,5474,add_to_cart,1117,2025-03-08 08:18:00
28563,5474,checkout_start,,2025-03-08 08:19:00
28564,5474,order_placed,,2025-03-08 08:20:00
28565,5475,session_start,,2025-06-25 10:47:00
28566,5476,session_start,,2025-04-08 17:28:00
28567,5476,product_view,1086,2025-04-08 17:29:00
28568,5476,product_view,1130,2025-04-08 17:30:00
28569,5476,product_view,1071,2025-04-08 17:31:00
28570,5476,product_view,1133,2025-04-08 17:32:00
28571,5476,add_to_cart,1086,2025-04-08 17:33:00
28572,5476,add_to_cart,1130,2025-04-08 17:34:00
28573,5476,add_to_cart,1133,2025-04-08 17:35:00
28574,5476,checkout_start,,2025-04-08 17:36:00
28575,5477,session_start,,2025-02-27 20:34:00
28576,5477,product_view,1134,2025-02-27 20:35:00
28577,5477,product_view,1026,2025-02-27 20:36:00
28578,5477,add_to_cart,1134,2025-02-27 20:37:00
28579,5477,add_to_cart,1026,2025-02-27 20:38:00
28580,5477,checkout_start,,2025-02-27 20:39:00
28581,5478,session_start,,2025-01-11 22:24:00
28582,5478,product_view,1015,2025-01-11 22:25:00
28583,5478,product_view,1102,2025-01-11 22:26:00
28584,5478,product_view,1136,2025-01-11 22:27:00
28585,5478,add_to_cart,1102,2025-01-11 22:28:00
28586,5478,add_to_cart,1136,2025-01-11 22:29:00
28587,5478,checkout_start,,2025-01-11 22:30:00
28588,5478,order_placed,,2025-01-11 22:31:00
28589,5479,session_start,,2025-01-20 14:41:00
28590,5479,product_view,1061,2025-01-20 14:42:00
28591,5479,product_view,1141,2025-01-20 14:43:00
28592,5480,session_start,,2025-02-26 22:16:00
28593,5481,session_start,,2025-01-20 12:23:00
28594,5482,session_start,,2025-04-30 16:01:00
28595,5483,session_start,,2025-06-07 23:48:00
